stage_history_id,opp_id,stage,entered_at,exited_at,days_in_stage
10311,2733,Prospecting,2024-08-25T00:00:00,2024-09-06T00:00:00,12
10312,2733,Discovery,2024-09-06T00:00:00,,
10313,2734,Prospecting,2024-07-15T00:00:00,2024-07-24T00:00:00,9
10314,2734,Discovery,2024-07-24T00:00:00,2024-08-01T00:00:00,8
10315,2734,Qualification,2024-08-01T00:00:00,2024-08-08T00:00:00,7
10316,2734,Proposal,2024-08-08T00:00:00,2024-08-14T00:00:00,6
10317,2734,Negotiation,2024-08-14T00:00:00,2024-08-22T00:00:00,8
10318,2734,Closed Won,2024-08-22T00:00:00,2024-09-02T00:00:00,11
10319,2734,Closed Lost,2024-09-02T00:00:00,2024-09-02T00:00:00,0
10320,2735,Prospecting,2024-11-25T00:00:00,2024-11-30T00:00:00,5
10321,2735,Discovery,2024-11-30T00:00:00,2024-12-06T00:00:00,6
10322,2735,Qualification,2024-12-06T00:00:00,2024-12-09T00:00:00,3
10323,2735,Proposal,2024-12-09T00:00:00,2024-12-15T00:00:00,6
10324,2735,Negotiation,2024-12-15T00:00:00,2024-12-21T00:00:00,6
10325,2735,Closed Won,2024-12-21T00:00:00,2024-12-28T00:00:00,7
10326,2735,Closed Lost,2024-12-28T00:00:00,2024-12-28T00:00:00,0
10327,2736,Prospecting,2024-12-18T00:00:00,2024-12-29T00:00:00,11
10328,2736,Discovery,2024-12-29T00:00:00,,
10329,2737,Prospecting,2021-04-21T00:00:00,2021-04-30T00:00:00,9
10330,2737,Discovery,2021-04-30T00:00:00,2021-05-09T00:00:00,9
10331,2737,Qualification,2021-05-09T00:00:00,2021-06-02T00:00:00,24
10332,2737,Proposal,2021-06-02T00:00:00,2021-06-13T00:00:00,11
10333,2737,Negotiation,2021-06-13T00:00:00,,
10334,2738,Prospecting,2024-11-15T00:00:00,2024-11-23T00:00:00,8
10335,2738,Discovery,2024-11-23T00:00:00,2024-12-16T00:00:00,23
10336,2738,Qualification,2024-12-16T00:00:00,,
10337,2739,Prospecting,2022-11-07T00:00:00,2022-11-17T00:00:00,10
10338,2739,Discovery,2022-11-17T00:00:00,2022-12-03T00:00:00,16
10339,2739,Qualification,2022-12-03T00:00:00,,
10340,2740,Prospecting,2023-07-28T00:00:00,2023-08-24T00:00:00,27
10341,2740,Discovery,2023-08-24T00:00:00,2023-09-10T00:00:00,17
10342,2740,Qualification,2023-09-10T00:00:00,2023-10-10T00:00:00,30
10343,2740,Proposal,2023-10-10T00:00:00,2023-11-05T00:00:00,26
10344,2740,Negotiation,2023-11-05T00:00:00,2023-12-04T00:00:00,29
10345,2740,Closed Won,2023-12-04T00:00:00,2023-12-04T00:00:00,0
10346,2741,Prospecting,2023-09-19T00:00:00,2023-10-03T00:00:00,14
10347,2741,Discovery,2023-10-03T00:00:00,2023-11-04T00:00:00,32
10348,2741,Qualification,2023-11-04T00:00:00,2023-12-18T00:00:00,44
10349,2741,Proposal,2023-12-18T00:00:00,2024-01-03T00:00:00,16
10350,2741,Negotiation,2024-01-03T00:00:00,2024-02-18T00:00:00,46
10351,2741,Closed Won,2024-02-18T00:00:00,2024-03-14T00:00:00,25
10352,2741,Closed Lost,2024-03-14T00:00:00,2024-03-14T00:00:00,0
10353,2742,Prospecting,2023-10-23T00:00:00,,
10354,2743,Prospecting,2024-12-17T00:00:00,2025-01-03T00:00:00,17
10355,2743,Discovery,2025-01-03T00:00:00,2025-01-13T00:00:00,10
10356,2743,Qualification,2025-01-13T00:00:00,,
10357,2744,Prospecting,2024-03-29T00:00:00,2024-04-20T00:00:00,22
10358,2744,Discovery,2024-04-20T00:00:00,2024-05-04T00:00:00,14
10359,2744,Qualification,2024-05-04T00:00:00,,
10360,2745,Prospecting,2022-12-05T00:00:00,,
10361,2746,Prospecting,2023-03-09T00:00:00,2023-03-30T00:00:00,21
10362,2746,Discovery,2023-03-30T00:00:00,2023-04-10T00:00:00,11
10363,2746,Qualification,2023-04-10T00:00:00,,
10364,2747,Prospecting,2024-04-08T00:00:00,,
10365,2748,Prospecting,2023-08-09T00:00:00,2023-08-20T00:00:00,11
10366,2748,Discovery,2023-08-20T00:00:00,,
10367,2749,Prospecting,2024-02-15T00:00:00,2024-02-17T00:00:00,2
10368,2749,Discovery,2024-02-17T00:00:00,2024-02-22T00:00:00,5
10369,2749,Qualification,2024-02-22T00:00:00,2024-03-06T00:00:00,13
10370,2749,Proposal,2024-03-06T00:00:00,2024-03-14T00:00:00,8
10371,2749,Negotiation,2024-03-14T00:00:00,2024-03-17T00:00:00,3
10372,2749,Closed Won,2024-03-17T00:00:00,2024-03-17T00:00:00,0
10373,2750,Prospecting,2024-07-09T00:00:00,2024-07-18T00:00:00,9
10374,2750,Discovery,2024-07-18T00:00:00,2024-07-28T00:00:00,10
10375,2750,Qualification,2024-07-28T00:00:00,2024-08-14T00:00:00,17
10376,2750,Proposal,2024-08-14T00:00:00,2024-08-22T00:00:00,8
10377,2750,Negotiation,2024-08-22T00:00:00,2024-08-30T00:00:00,8
10378,2750,Closed Won,2024-08-30T00:00:00,2024-09-06T00:00:00,7
10379,2750,Closed Lost,2024-09-06T00:00:00,2024-09-06T00:00:00,0
10380,2751,Prospecting,2022-06-07T00:00:00,2022-06-10T00:00:00,3
10381,2751,Discovery,2022-06-10T00:00:00,2022-06-18T00:00:00,8
10382,2751,Qualification,2022-06-18T00:00:00,2022-06-25T00:00:00,7
10383,2751,Proposal,2022-06-25T00:00:00,2022-06-29T00:00:00,4
10384,2751,Negotiation,2022-06-29T00:00:00,2022-07-09T00:00:00,10
10385,2751,Closed Won,2022-07-09T00:00:00,2022-07-11T00:00:00,2
10386,2751,Closed Lost,2022-07-11T00:00:00,2022-07-11T00:00:00,0
10387,2752,Prospecting,2021-09-05T00:00:00,2021-09-11T00:00:00,6
10388,2752,Discovery,2021-09-11T00:00:00,2021-09-30T00:00:00,19
10389,2752,Qualification,2021-09-30T00:00:00,2021-10-17T00:00:00,17
10390,2752,Proposal,2021-10-17T00:00:00,,
10391,2753,Prospecting,2024-12-01T00:00:00,2024-12-12T00:00:00,11
10392,2753,Discovery,2024-12-12T00:00:00,2024-12-31T00:00:00,19
10393,2753,Qualification,2024-12-31T00:00:00,2025-01-11T00:00:00,11
10394,2753,Proposal,2025-01-11T00:00:00,2025-01-17T00:00:00,6
10395,2753,Negotiation,2025-01-17T00:00:00,,
10396,2754,Prospecting,2024-10-06T00:00:00,2024-10-17T00:00:00,11
10397,2754,Discovery,2024-10-17T00:00:00,2024-10-28T00:00:00,11
10398,2754,Qualification,2024-10-28T00:00:00,,
10399,2755,Prospecting,2022-07-08T00:00:00,,
10400,2756,Prospecting,2024-11-12T00:00:00,2024-11-16T00:00:00,4
10401,2756,Discovery,2024-11-16T00:00:00,,
10402,2757,Prospecting,2024-12-01T00:00:00,2024-12-13T00:00:00,12
10403,2757,Discovery,2024-12-13T00:00:00,2024-12-26T00:00:00,13
10404,2757,Qualification,2024-12-26T00:00:00,,
10405,2758,Prospecting,2024-03-16T00:00:00,2024-03-24T00:00:00,8
10406,2758,Discovery,2024-03-24T00:00:00,2024-04-12T00:00:00,19
10407,2758,Qualification,2024-04-12T00:00:00,2024-04-23T00:00:00,11
10408,2758,Proposal,2024-04-23T00:00:00,2024-05-05T00:00:00,12
10409,2758,Negotiation,2024-05-05T00:00:00,2024-05-31T00:00:00,26
10410,2758,Closed Won,2024-05-31T00:00:00,2024-06-17T00:00:00,17
10411,2758,Closed Lost,2024-06-17T00:00:00,2024-06-17T00:00:00,0
10412,2759,Prospecting,2022-08-04T00:00:00,2022-08-11T00:00:00,7
10413,2759,Discovery,2022-08-11T00:00:00,2022-08-25T00:00:00,14
10414,2759,Qualification,2022-08-25T00:00:00,2022-08-28T00:00:00,3
10415,2759,Proposal,2022-08-28T00:00:00,2022-08-31T00:00:00,3
10416,2759,Negotiation,2022-08-31T00:00:00,2022-09-15T00:00:00,15
10417,2759,Closed Won,2022-09-15T00:00:00,2022-09-20T00:00:00,5
10418,2759,Closed Lost,2022-09-20T00:00:00,2022-09-20T00:00:00,0
10419,2760,Prospecting,2024-12-16T00:00:00,2024-12-29T00:00:00,13
10420,2760,Discovery,2024-12-29T00:00:00,2025-01-13T00:00:00,15
10421,2760,Qualification,2025-01-13T00:00:00,2025-01-30T00:00:00,17
10422,2760,Proposal,2025-01-30T00:00:00,,
10423,2761,Prospecting,2023-10-06T00:00:00,2023-10-15T00:00:00,9
10424,2761,Discovery,2023-10-15T00:00:00,,
10425,2762,Prospecting,2024-12-07T00:00:00,2024-12-14T00:00:00,7
10426,2762,Discovery,2024-12-14T00:00:00,,
10427,2763,Prospecting,2024-06-13T00:00:00,,
10428,2764,Prospecting,2024-09-09T00:00:00,,
10429,2765,Prospecting,2024-10-17T00:00:00,,
10430,2766,Prospecting,2023-02-15T00:00:00,2023-02-26T00:00:00,11
10431,2766,Discovery,2023-02-26T00:00:00,2023-03-18T00:00:00,20
10432,2766,Qualification,2023-03-18T00:00:00,,
10433,2767,Prospecting,2024-10-03T00:00:00,2024-10-13T00:00:00,10
10434,2767,Discovery,2024-10-13T00:00:00,2024-11-02T00:00:00,20
10435,2767,Qualification,2024-11-02T00:00:00,2024-11-18T00:00:00,16
10436,2767,Proposal,2024-11-18T00:00:00,2024-11-27T00:00:00,9
10437,2767,Negotiation,2024-11-27T00:00:00,2024-12-16T00:00:00,19
10438,2767,Closed Won,2024-12-16T00:00:00,2024-12-28T00:00:00,12
10439,2767,Closed Lost,2024-12-28T00:00:00,2024-12-28T00:00:00,0
10440,2768,Prospecting,2022-06-11T00:00:00,2022-06-29T00:00:00,18
10441,2768,Discovery,2022-06-29T00:00:00,2022-07-17T00:00:00,18
10442,2768,Qualification,2022-07-17T00:00:00,2022-07-22T00:00:00,5
10443,2768,Proposal,2022-07-22T00:00:00,2022-07-28T00:00:00,6
10444,2768,Negotiation,2022-07-28T00:00:00,,
10445,2769,Prospecting,2024-08-20T00:00:00,2024-08-27T00:00:00,7
10446,2769,Discovery,2024-08-27T00:00:00,,
10447,2770,Prospecting,2024-05-09T00:00:00,,
10448,2771,Prospecting,2024-10-30T00:00:00,2024-11-18T00:00:00,19
10449,2771,Discovery,2024-11-18T00:00:00,2024-12-02T00:00:00,14
10450,2771,Qualification,2024-12-02T00:00:00,2024-12-12T00:00:00,10
10451,2771,Proposal,2024-12-12T00:00:00,,
10452,2772,Prospecting,2024-05-25T00:00:00,2024-06-06T00:00:00,12
10453,2772,Discovery,2024-06-06T00:00:00,2024-06-30T00:00:00,24
10454,2772,Qualification,2024-06-30T00:00:00,2024-07-22T00:00:00,22
10455,2772,Proposal,2024-07-22T00:00:00,2024-07-26T00:00:00,4
10456,2772,Negotiation,2024-07-26T00:00:00,,
10457,2773,Prospecting,2023-05-16T00:00:00,2023-05-29T00:00:00,13
10458,2773,Discovery,2023-05-29T00:00:00,,
10459,2774,Prospecting,2024-03-01T00:00:00,2024-04-08T00:00:00,38
10460,2774,Discovery,2024-04-08T00:00:00,2024-05-11T00:00:00,33
10461,2774,Qualification,2024-05-11T00:00:00,2024-05-23T00:00:00,12
10462,2774,Proposal,2024-05-23T00:00:00,2024-06-28T00:00:00,36
10463,2774,Negotiation,2024-06-28T00:00:00,2024-08-10T00:00:00,43
10464,2774,Closed Won,2024-08-10T00:00:00,2024-09-22T00:00:00,43
10465,2774,Closed Lost,2024-09-22T00:00:00,2024-09-22T00:00:00,0
10466,2775,Prospecting,2024-08-03T00:00:00,,
10467,2776,Prospecting,2024-06-17T00:00:00,2024-06-18T00:00:00,1
10468,2776,Discovery,2024-06-18T00:00:00,2024-06-19T00:00:00,1
10469,2776,Qualification,2024-06-19T00:00:00,2024-06-22T00:00:00,3
10470,2776,Proposal,2024-06-22T00:00:00,2024-06-23T00:00:00,1
10471,2776,Negotiation,2024-06-23T00:00:00,2024-06-27T00:00:00,4
10472,2776,Closed Won,2024-06-27T00:00:00,2024-06-30T00:00:00,3
10473,2776,Closed Lost,2024-06-30T00:00:00,2024-06-30T00:00:00,0
10474,2777,Prospecting,2024-11-30T00:00:00,2024-12-04T00:00:00,4
10475,2777,Discovery,2024-12-04T00:00:00,2024-12-11T00:00:00,7
10476,2777,Qualification,2024-12-11T00:00:00,2024-12-18T00:00:00,7
10477,2777,Proposal,2024-12-18T00:00:00,2024-12-19T00:00:00,1
10478,2777,Negotiation,2024-12-19T00:00:00,2024-12-27T00:00:00,8
10479,2777,Closed Won,2024-12-27T00:00:00,2024-12-27T00:00:00,0
10480,2778,Prospecting,2024-12-01T00:00:00,,
10481,2779,Prospecting,2022-08-04T00:00:00,2022-08-11T00:00:00,7
10482,2779,Discovery,2022-08-11T00:00:00,2022-08-31T00:00:00,20
10483,2779,Qualification,2022-08-31T00:00:00,2022-09-14T00:00:00,14
10484,2779,Proposal,2022-09-14T00:00:00,,
10485,2780,Prospecting,2024-12-01T00:00:00,2024-12-12T00:00:00,11
10486,2780,Discovery,2024-12-12T00:00:00,,
10487,2781,Prospecting,2023-12-26T00:00:00,2024-01-07T00:00:00,12
10488,2781,Discovery,2024-01-07T00:00:00,2024-01-29T00:00:00,22
10489,2781,Qualification,2024-01-29T00:00:00,2024-02-07T00:00:00,9
10490,2781,Proposal,2024-02-07T00:00:00,2024-02-09T00:00:00,2
10491,2781,Negotiation,2024-02-09T00:00:00,2024-03-03T00:00:00,23
10492,2781,Closed Won,2024-03-03T00:00:00,2024-03-14T00:00:00,11
10493,2781,Closed Lost,2024-03-14T00:00:00,2024-03-14T00:00:00,0
10494,2782,Prospecting,2024-11-14T00:00:00,2024-11-20T00:00:00,6
10495,2782,Discovery,2024-11-20T00:00:00,2024-11-27T00:00:00,7
10496,2782,Qualification,2024-11-27T00:00:00,2024-12-05T00:00:00,8
10497,2782,Proposal,2024-12-05T00:00:00,2024-12-09T00:00:00,4
10498,2782,Negotiation,2024-12-09T00:00:00,2024-12-19T00:00:00,10
10499,2782,Closed Won,2024-12-19T00:00:00,2024-12-24T00:00:00,5
10500,2782,Closed Lost,2024-12-24T00:00:00,2024-12-24T00:00:00,0
10501,2783,Prospecting,2024-02-13T00:00:00,2024-03-02T00:00:00,18
10502,2783,Discovery,2024-03-02T00:00:00,2024-03-19T00:00:00,17
10503,2783,Qualification,2024-03-19T00:00:00,,
10504,2784,Prospecting,2024-08-16T00:00:00,2024-08-26T00:00:00,10
10505,2784,Discovery,2024-08-26T00:00:00,2024-09-10T00:00:00,15
10506,2784,Qualification,2024-09-10T00:00:00,2024-09-24T00:00:00,14
10507,2784,Proposal,2024-09-24T00:00:00,2024-10-07T00:00:00,13
10508,2784,Negotiation,2024-10-07T00:00:00,2024-10-15T00:00:00,8
10509,2784,Closed Won,2024-10-15T00:00:00,2024-10-21T00:00:00,6
10510,2784,Closed Lost,2024-10-21T00:00:00,2024-10-21T00:00:00,0
10511,2785,Prospecting,2024-05-08T00:00:00,,
10512,2786,Prospecting,2021-11-20T00:00:00,2021-11-28T00:00:00,8
10513,2786,Discovery,2021-11-28T00:00:00,2021-12-18T00:00:00,20
10514,2786,Qualification,2021-12-18T00:00:00,2022-01-09T00:00:00,22
10515,2786,Proposal,2022-01-09T00:00:00,,
10516,2787,Prospecting,2024-12-27T00:00:00,2024-12-28T00:00:00,1
10517,2787,Discovery,2024-12-28T00:00:00,2024-12-29T00:00:00,1
10518,2787,Qualification,2024-12-29T00:00:00,2024-12-30T00:00:00,1
10519,2787,Proposal,2024-12-30T00:00:00,2024-12-31T00:00:00,1
10520,2787,Negotiation,2024-12-31T00:00:00,2025-01-01T00:00:00,1
10521,2787,Closed Won,2025-01-01T00:00:00,2025-01-01T00:00:00,0
10522,2788,Prospecting,2024-12-28T00:00:00,2024-12-29T00:00:00,1
10523,2788,Discovery,2024-12-29T00:00:00,2024-12-30T00:00:00,1
10524,2788,Qualification,2024-12-30T00:00:00,2024-12-31T00:00:00,1
10525,2788,Proposal,2024-12-31T00:00:00,2025-01-01T00:00:00,1
10526,2788,Negotiation,2025-01-01T00:00:00,2025-01-02T00:00:00,1
10527,2788,Closed Won,2025-01-02T00:00:00,2025-01-03T00:00:00,1
10528,2788,Closed Lost,2025-01-03T00:00:00,2025-01-03T00:00:00,0
10529,2789,Prospecting,2023-11-30T00:00:00,2023-12-20T00:00:00,20
10530,2789,Discovery,2023-12-20T00:00:00,2023-12-29T00:00:00,9
10531,2789,Qualification,2023-12-29T00:00:00,,
10532,2790,Prospecting,2024-05-31T00:00:00,2024-06-12T00:00:00,12
10533,2790,Discovery,2024-06-12T00:00:00,2024-08-31T00:00:00,80
10534,2790,Qualification,2024-08-31T00:00:00,2024-10-12T00:00:00,42
10535,2790,Proposal,2024-10-12T00:00:00,2024-11-10T00:00:00,29
10536,2790,Negotiation,2024-11-10T00:00:00,2024-12-06T00:00:00,26
10537,2790,Closed Won,2024-12-06T00:00:00,2024-12-25T00:00:00,19
10538,2790,Closed Lost,2024-12-25T00:00:00,2024-12-25T00:00:00,0
10539,2791,Prospecting,2024-08-14T00:00:00,2024-08-25T00:00:00,11
10540,2791,Discovery,2024-08-25T00:00:00,2024-10-11T00:00:00,47
10541,2791,Qualification,2024-10-11T00:00:00,2024-10-28T00:00:00,17
10542,2791,Proposal,2024-10-28T00:00:00,2024-11-27T00:00:00,30
10543,2791,Negotiation,2024-11-27T00:00:00,2024-12-17T00:00:00,20
10544,2791,Closed Won,2024-12-17T00:00:00,2024-12-17T00:00:00,0
10545,2792,Prospecting,2024-03-07T00:00:00,2024-03-19T00:00:00,12
10546,2792,Discovery,2024-03-19T00:00:00,2024-03-28T00:00:00,9
10547,2792,Qualification,2024-03-28T00:00:00,2024-04-22T00:00:00,25
10548,2792,Proposal,2024-04-22T00:00:00,2024-04-26T00:00:00,4
10549,2792,Negotiation,2024-04-26T00:00:00,2024-05-12T00:00:00,16
10550,2792,Closed Won,2024-05-12T00:00:00,2024-05-12T00:00:00,0
10551,2793,Prospecting,2024-12-03T00:00:00,2024-12-21T00:00:00,18
10552,2793,Discovery,2024-12-21T00:00:00,,
10553,2794,Prospecting,2024-05-18T00:00:00,2024-06-03T00:00:00,16
10554,2794,Discovery,2024-06-03T00:00:00,2024-06-15T00:00:00,12
10555,2794,Qualification,2024-06-15T00:00:00,,
10556,2795,Prospecting,2024-06-10T00:00:00,2024-06-21T00:00:00,11
10557,2795,Discovery,2024-06-21T00:00:00,2024-07-08T00:00:00,17
10558,2795,Qualification,2024-07-08T00:00:00,,
10559,2796,Prospecting,2024-05-27T00:00:00,2024-06-07T00:00:00,11
10560,2796,Discovery,2024-06-07T00:00:00,2024-06-27T00:00:00,20
10561,2796,Qualification,2024-06-27T00:00:00,,
10562,2797,Prospecting,2021-07-18T00:00:00,2021-07-21T00:00:00,3
10563,2797,Discovery,2021-07-21T00:00:00,2021-08-11T00:00:00,21
10564,2797,Qualification,2021-08-11T00:00:00,,
10565,2798,Prospecting,2022-09-04T00:00:00,2022-09-21T00:00:00,17
10566,2798,Discovery,2022-09-21T00:00:00,2022-10-28T00:00:00,37
10567,2798,Qualification,2022-10-28T00:00:00,2022-11-14T00:00:00,17
10568,2798,Proposal,2022-11-14T00:00:00,2022-11-22T00:00:00,8
10569,2798,Negotiation,2022-11-22T00:00:00,2022-12-13T00:00:00,21
10570,2798,Closed Won,2022-12-13T00:00:00,2022-12-21T00:00:00,8
10571,2798,Closed Lost,2022-12-21T00:00:00,2022-12-21T00:00:00,0
10572,2799,Prospecting,2024-12-28T00:00:00,2024-12-29T00:00:00,1
10573,2799,Discovery,2024-12-29T00:00:00,2024-12-30T00:00:00,1
10574,2799,Qualification,2024-12-30T00:00:00,2024-12-31T00:00:00,1
10575,2799,Proposal,2024-12-31T00:00:00,2025-01-01T00:00:00,1
10576,2799,Negotiation,2025-01-01T00:00:00,2025-01-02T00:00:00,1
10577,2799,Closed Won,2025-01-02T00:00:00,2025-01-03T00:00:00,1
10578,2799,Closed Lost,2025-01-03T00:00:00,2025-01-03T00:00:00,0
10579,2800,Prospecting,2024-11-14T00:00:00,2024-11-27T00:00:00,13
10580,2800,Discovery,2024-11-27T00:00:00,2024-12-18T00:00:00,21
10581,2800,Qualification,2024-12-18T00:00:00,2024-12-30T00:00:00,12
10582,2800,Proposal,2024-12-30T00:00:00,,
10583,2801,Prospecting,2024-08-07T00:00:00,2024-08-14T00:00:00,7
10584,2801,Discovery,2024-08-14T00:00:00,2024-09-05T00:00:00,22
10585,2801,Qualification,2024-09-05T00:00:00,2024-09-18T00:00:00,13
10586,2801,Proposal,2024-09-18T00:00:00,,
10587,2802,Prospecting,2024-01-22T00:00:00,,
10588,2803,Prospecting,2024-09-11T00:00:00,2024-09-27T00:00:00,16
10589,2803,Discovery,2024-09-27T00:00:00,,
10590,2804,Prospecting,2024-09-21T00:00:00,2024-10-01T00:00:00,10
10591,2804,Discovery,2024-10-01T00:00:00,2024-10-23T00:00:00,22
10592,2804,Qualification,2024-10-23T00:00:00,2024-10-30T00:00:00,7
10593,2804,Proposal,2024-10-30T00:00:00,,
10594,2805,Prospecting,2022-01-14T00:00:00,2022-01-21T00:00:00,7
10595,2805,Discovery,2022-01-21T00:00:00,,
10596,2806,Prospecting,2024-03-14T00:00:00,2024-03-25T00:00:00,11
10597,2806,Discovery,2024-03-25T00:00:00,2024-04-04T00:00:00,10
10598,2806,Qualification,2024-04-04T00:00:00,2024-04-23T00:00:00,19
10599,2806,Proposal,2024-04-23T00:00:00,2024-05-03T00:00:00,10
10600,2806,Negotiation,2024-05-03T00:00:00,2024-06-03T00:00:00,31
10601,2806,Closed Won,2024-06-03T00:00:00,2024-06-15T00:00:00,12
10602,2806,Closed Lost,2024-06-15T00:00:00,2024-06-15T00:00:00,0
10603,2807,Prospecting,2023-10-06T00:00:00,2023-10-21T00:00:00,15
10604,2807,Discovery,2023-10-21T00:00:00,2023-11-02T00:00:00,12
10605,2807,Qualification,2023-11-02T00:00:00,2023-11-20T00:00:00,18
10606,2807,Proposal,2023-11-20T00:00:00,,
10607,2808,Prospecting,2023-06-02T00:00:00,2023-06-17T00:00:00,15
10608,2808,Discovery,2023-06-17T00:00:00,,
10609,2809,Prospecting,2024-09-11T00:00:00,2024-09-28T00:00:00,17
10610,2809,Discovery,2024-09-28T00:00:00,2024-10-14T00:00:00,16
10611,2809,Qualification,2024-10-14T00:00:00,,
10612,2810,Prospecting,2024-08-13T00:00:00,2024-08-25T00:00:00,12
10613,2810,Discovery,2024-08-25T00:00:00,2024-09-16T00:00:00,22
10614,2810,Qualification,2024-09-16T00:00:00,,
10615,2811,Prospecting,2024-10-13T00:00:00,2024-10-29T00:00:00,16
10616,2811,Discovery,2024-10-29T00:00:00,,
10617,2812,Prospecting,2024-04-12T00:00:00,2024-04-27T00:00:00,15
10618,2812,Discovery,2024-04-27T00:00:00,,
10619,2813,Prospecting,2024-08-10T00:00:00,2024-08-24T00:00:00,14
10620,2813,Discovery,2024-08-24T00:00:00,,
10621,2814,Prospecting,2024-06-21T00:00:00,2024-07-27T00:00:00,36
10622,2814,Discovery,2024-07-27T00:00:00,2024-08-22T00:00:00,26
10623,2814,Qualification,2024-08-22T00:00:00,2024-09-28T00:00:00,37
10624,2814,Proposal,2024-09-28T00:00:00,2024-10-16T00:00:00,18
10625,2814,Negotiation,2024-10-16T00:00:00,2024-11-09T00:00:00,24
10626,2814,Closed Won,2024-11-09T00:00:00,2024-12-16T00:00:00,37
10627,2814,Closed Lost,2024-12-16T00:00:00,2024-12-16T00:00:00,0
10628,2815,Prospecting,2024-08-29T00:00:00,2024-09-13T00:00:00,15
10629,2815,Discovery,2024-09-13T00:00:00,,
10630,2816,Prospecting,2022-08-19T00:00:00,2022-09-05T00:00:00,17
10631,2816,Discovery,2022-09-05T00:00:00,2022-09-24T00:00:00,19
10632,2816,Qualification,2022-09-24T00:00:00,,
10633,2817,Prospecting,2023-12-14T00:00:00,2023-12-29T00:00:00,15
10634,2817,Discovery,2023-12-29T00:00:00,2024-01-15T00:00:00,17
10635,2817,Qualification,2024-01-15T00:00:00,2024-02-16T00:00:00,32
10636,2817,Proposal,2024-02-16T00:00:00,2024-02-27T00:00:00,11
10637,2817,Negotiation,2024-02-27T00:00:00,2024-03-29T00:00:00,31
10638,2817,Closed Won,2024-03-29T00:00:00,2024-03-29T00:00:00,0
10639,2818,Prospecting,2024-11-03T00:00:00,2024-11-11T00:00:00,8
10640,2818,Discovery,2024-11-11T00:00:00,2024-11-25T00:00:00,14
10641,2818,Qualification,2024-11-25T00:00:00,2024-12-03T00:00:00,8
10642,2818,Proposal,2024-12-03T00:00:00,2024-12-09T00:00:00,6
10643,2818,Negotiation,2024-12-09T00:00:00,2024-12-23T00:00:00,14
10644,2818,Closed Won,2024-12-23T00:00:00,2024-12-29T00:00:00,6
10645,2818,Closed Lost,2024-12-29T00:00:00,2024-12-29T00:00:00,0
10646,2819,Prospecting,2023-03-04T00:00:00,2023-03-09T00:00:00,5
10647,2819,Discovery,2023-03-09T00:00:00,2023-03-28T00:00:00,19
10648,2819,Qualification,2023-03-28T00:00:00,2023-04-01T00:00:00,4
10649,2819,Proposal,2023-04-01T00:00:00,2023-04-03T00:00:00,2
10650,2819,Negotiation,2023-04-03T00:00:00,2023-04-12T00:00:00,9
10651,2819,Closed Won,2023-04-12T00:00:00,2023-04-12T00:00:00,0
10652,2820,Prospecting,2022-11-28T00:00:00,2022-12-08T00:00:00,10
10653,2820,Discovery,2022-12-08T00:00:00,,
10654,2821,Prospecting,2024-12-15T00:00:00,2024-12-26T00:00:00,11
10655,2821,Discovery,2024-12-26T00:00:00,2025-01-23T00:00:00,28
10656,2821,Qualification,2025-01-23T00:00:00,,
10657,2822,Prospecting,2024-12-01T00:00:00,,
10658,2823,Prospecting,2022-08-07T00:00:00,,
10659,2824,Prospecting,2024-01-24T00:00:00,,
