tracker_id,call_id,tracker_name,tracker_category,mention_count
10621,4707,Pricing - Enterprise Tier,Pricing,8
10622,4707,Next Steps Discussed,Buying Signal,3
10623,4708,Risk - Legal Blockers,Risk,4
10624,4708,Security - Penetration Testing,Security,2
10625,4708,Discount - End of Quarter,Discount,2
10626,4708,Pricing - Requested Quote,Pricing,2
10627,4709,Discount - End of Quarter,Discount,1
10628,4709,Budget - Approved,Budget,7
10629,4709,Discount - Competitive Match,Discount,8
10630,4710,Competitor - CompetitorE,Competitor,5
10631,4710,Budget - Reallocating Funds,Budget,6
10632,4710,Pricing - Compared to Competitor,Pricing,3
10633,4710,Objection - Need More Stakeholder Buy-in,Objection,1
10634,4710,Technical - Custom Workflow Needs,Technical,4
10635,4710,Technical - API Integration,Technical,1
10636,4710,Decision Maker Involved,Buying Signal,2
10637,4711,Decision Timeline Confirmed,Buying Signal,8
10638,4711,,,1
10639,4711,Budget - Reallocating Funds,Budget,1
10640,4712,Competitor - CompetitorD,Competitor,3
10641,4712,Competitor - CompetitorE,Competitor,2
10642,4712,Risk - Champion Leaving,Risk,1
10643,4713,Pricing - Compared to Competitor,Pricing,5
10644,4713,Objection - Need More Stakeholder Buy-in,Objection,8
10645,4713,Risk - Budget Freeze,Risk,8
10646,4713,Pricing - Requested Quote,Pricing,8
10647,4713,Decision Maker Involved,Buying Signal,-3
10648,4714,Next Steps Discussed,Buying Signal,4
10649,4718,Pricing - Requested Quote,Pricing,4
10650,4718,,,6
10651,4718,Security - Penetration Testing,Security,3
10652,4719,,,4
10653,4719,Pricing - Requested Quote,Pricing,2
10654,4721,POC Requested,Buying Signal,1
10655,4721,Budget - Needs Approval,Budget,6
10656,4721,Competitor - CompetitorB,Competitor,6
10657,4721,Discount - End of Quarter,Discount,3
10658,4721,Pricing - Compared to Competitor,Pricing,2
10659,4721,,,5
10660,4722,Discount - Multi-Year Ask,Discount,1
10661,4722,Competitor - CompetitorD,Competitor,3
10662,4722,Risk - Stakeholder Pushback,Risk,1
10663,4724,Discount - Multi-Year Ask,Discount,3
10664,4724,Budget - Reallocating Funds,Budget,8
10665,4724,Discount - Competitive Match,Discount,3
10666,4724,Pricing - Volume Discount,Pricing,1
10667,4724,Risk - Champion Leaving,Risk,4
10668,4727,Competitor - Open Source Alternative,Competitor,2
10669,4727,,,6
10670,4729,Competitor - CompetitorD,Competitor,5
10671,4729,Budget - Reallocating Funds,Budget,1
10672,4729,Competitor - CompetitorC,Competitor,6
10673,4729,Competitor - Open Source Alternative,Competitor,5
10674,4729,Security - Penetration Testing,Security,3
10675,4729,Objection - Missing Feature,Objection,5
10676,4731,Competitor - CompetitorA,Competitor,3
10677,4732,Competitor - CompetitorD,Competitor,6
10678,4732,Pricing - Compared to Competitor,Pricing,6
10679,4733,Discount - Competitive Match,Discount,2
10680,4733,Technical - API Integration,Technical,8
10681,4733,Competitor - Open Source Alternative,Competitor,3
10682,4733,Security - Penetration Testing,Security,6
10683,4734,Risk - Delayed Timeline,Risk,4
10684,4734,Pricing - Requested Quote,Pricing,2
10685,4734,Competitor - CompetitorB,Competitor,4
10686,4734,Security - GDPR Compliance,Security,8
10687,4735,Discount - Competitive Match,Discount,5
10688,4735,Reference Call Requested,Buying Signal,8
10689,4735,Pricing - Compared to Competitor,Pricing,8
10690,4735,Budget - Reallocating Funds,Budget,4
10691,4736,Pricing - Compared to Competitor,Pricing,3
10692,4737,Competitor - CompetitorE,Competitor,1
10693,4737,Next Steps Discussed,Buying Signal,5
10694,4737,Discount - Multi-Year Ask,Discount,1
10695,4737,Risk - Competitor Evaluation,Risk,3
10696,4737,Competitor - CompetitorA,Competitor,4
10697,4739,Security - SSO Requirement,Security,7
10698,4739,Risk - No Decision Likely,Risk,5
10699,4739,Pricing - Too Expensive Objection,Pricing,1
10700,4739,Security - Data Residency,Security,8
10701,4739,Budget - Needs Approval,Budget,1
10702,4740,Competitor - CompetitorD,Competitor,8
10703,4740,Technical - API Integration,Technical,5
10704,4740,Discount - Competitive Match,Discount,3
10705,4740,Security - SOC2 Compliance,Security,5
10706,4741,Discount - Multi-Year Ask,Discount,3
10707,4741,Budget - Needs Approval,Budget,5
10708,4741,Objection - Need More Stakeholder Buy-in,Objection,3
10709,4741,Budget - Reallocating Funds,Budget,5
10710,4741,Risk - Legal Blockers,Risk,2
10711,4741,Competitor - CompetitorD,Competitor,4
10712,4741,Budget - Approved,Budget,8
10713,4741,Contract Review Started,Buying Signal,3
10714,4742,Risk - Legal Blockers,Risk,6
10715,4743,Risk - Legal Blockers,Risk,5
10716,4743,Objection - Team Adoption Concern,Objection,7
10717,4743,Competitor - CompetitorE,Competitor,6
10718,4743,Technical - Custom Workflow Needs,Technical,4
10719,4743,Discount - Multi-Year Ask,Discount,4
10720,4744,Competitor - CompetitorA,Competitor,6
10721,4744,Discount - Competitive Match,Discount,7
10722,4744,Next Steps Discussed,Buying Signal,1
10723,4744,POC Requested,Buying Signal,3
10724,4745,Competitor - CompetitorB,Competitor,6
10725,4746,Pricing - Too Expensive Objection,Pricing,8
10726,4746,Budget - Approved,Budget,6
10727,4746,Competitor - CompetitorB,Competitor,6
10728,4746,,,3
10729,4746,Security - GDPR Compliance,Security,6
10730,4751,Decision Timeline Confirmed,Buying Signal,3
10731,4751,Reference Call Requested,Buying Signal,4
10732,4751,POC Requested,Buying Signal,6
10733,4751,Objection - Switching Cost,Objection,2
10734,4753,Competitor - CompetitorE,Competitor,3
10735,4753,Competitor - CompetitorC,Competitor,7
10736,4753,Risk - Budget Freeze,Risk,5
10737,4753,Budget - Needs Approval,Budget,-6
10738,4753,Security - Data Residency,Security,1
10739,4753,Risk - Champion Leaving,Risk,8
10740,4753,Competitor - CompetitorB,Competitor,3
10741,4755,Security - SOC2 Compliance,Security,3
10742,4755,Competitor - Open Source Alternative,Competitor,-2
10743,4756,Discount - End of Quarter,Discount,7
10744,4756,Risk - Delayed Timeline,Risk,5
10745,4756,Budget - Approved,Budget,2
10746,4756,Competitor - CompetitorE,Competitor,5
10747,4757,Pricing - Enterprise Tier,Pricing,5
10748,4757,Discount - End of Quarter,Discount,2
10749,4757,Objection - Switching Cost,Objection,5
10750,4757,Technical - API Integration,Technical,5
10751,4758,Security - GDPR Compliance,Security,6
10752,4758,Objection - Team Adoption Concern,Objection,1
10753,4758,Competitor - CompetitorB,Competitor,8
10754,4758,Pricing - Too Expensive Objection,Pricing,6
10755,4758,Procurement Process Started,Buying Signal,6
10756,4760,Objection - Team Adoption Concern,Objection,3
10757,4760,Contract Review Started,Buying Signal,8
10758,4762,Technical - Custom Workflow Needs,Technical,1
10759,4762,Pricing - Requested Quote,Pricing,7
10760,4762,Discount - End of Quarter,Discount,1
10761,4762,Budget - Reallocating Funds,Budget,7
10762,4762,Budget - Approved,Budget,7
10763,4763,Competitor - CompetitorD,Competitor,5
10764,4763,Risk - No Decision Likely,Risk,4
10765,4763,Security - SOC2 Compliance,Security,7
10766,4763,Competitor - CompetitorB,Competitor,2
10767,4763,Next Steps Discussed,Buying Signal,4
10768,4763,Objection - Too Complex,Objection,4
10769,4764,Technical - API Integration,Technical,-3
10770,4764,Security - Data Residency,Security,8
10771,4765,Reference Call Requested,Buying Signal,7
10772,4765,Pricing - Too Expensive Objection,Pricing,4
10773,4765,Budget - Reallocating Funds,Budget,5
10774,4766,Objection - Switching Cost,Objection,4
10775,4766,Procurement Process Started,Buying Signal,7
10776,4766,Competitor - CompetitorE,Competitor,1
10777,4770,Budget - Reallocating Funds,Budget,8
10778,4770,Security - SSO Requirement,Security,4
10779,4771,Pricing - Compared to Competitor,Pricing,8
10780,4771,Competitor - CompetitorD,Competitor,5
10781,4771,Decision Timeline Confirmed,Buying Signal,1
10782,4772,Security - SOC2 Compliance,Security,5
10783,4775,Technical - API Integration,Technical,4
10784,4775,Pricing - Enterprise Tier,Pricing,7
10785,4775,Budget - Freeze Mentioned,Budget,2
10786,4775,Objection - Switching Cost,Objection,7
10787,4775,Competitor - CompetitorE,Competitor,4
10788,4777,Next Steps Discussed,Buying Signal,8
10789,4777,Budget - Needs Approval,Budget,3
10790,4777,Risk - Budget Freeze,Risk,6
10791,4777,Security - Penetration Testing,Security,1
10792,4777,Objection - Team Adoption Concern,Objection,1
10793,4778,Security - SOC2 Compliance,Security,5
10794,4778,Discount - Multi-Year Ask,Discount,3
10795,4778,Competitor - CompetitorC,Competitor,6
10796,4780,Pricing - Volume Discount,Pricing,7
10797,4780,Pricing - Compared to Competitor,Pricing,5
10798,4780,Budget - Approved,Budget,7
10799,4780,Risk - Champion Leaving,Risk,6
10800,4780,Budget - Freeze Mentioned,Budget,7
10801,4781,Competitor - CompetitorE,Competitor,6
10802,4781,Pricing - Compared to Competitor,Pricing,1
10803,4782,POC Requested,Buying Signal,1
10804,4782,Competitor - CompetitorE,Competitor,8
10805,4782,Risk - No Decision Likely,Risk,7
10806,4782,Contract Review Started,Buying Signal,5
10807,4783,Pricing - Volume Discount,Pricing,4
10808,4783,Competitor - Open Source Alternative,Competitor,7
10809,4783,Security - Data Residency,Security,5
10810,4783,Budget - Freeze Mentioned,Budget,7
10811,4783,Competitor - CompetitorC,Competitor,6
10812,4785,Pricing - Requested Quote,Pricing,3
10813,4787,Reference Call Requested,Buying Signal,4
10814,4787,,,3
10815,4787,Risk - Competitor Evaluation,Risk,2
10816,4787,Technical - Custom Workflow Needs,Technical,3
10817,4787,Next Steps Discussed,Buying Signal,7
10818,4787,Budget - Freeze Mentioned,Budget,4
10819,4787,Technical - Performance Requirements,Technical,2
10820,4787,Competitor - Open Source Alternative,Competitor,7
10821,4788,POC Requested,Buying Signal,6
10822,4789,Discount - Multi-Year Ask,Discount,1
10823,4789,Reference Call Requested,Buying Signal,2
10824,4789,Next Steps Discussed,Buying Signal,3
10825,4791,Competitor - CompetitorC,Competitor,4
10826,4791,Risk - Budget Freeze,Risk,5
10827,4791,Reference Call Requested,Buying Signal,5
10828,4791,Technical - SSO / SAML Setup,Technical,1
10829,4791,Budget - Needs Approval,Budget,7
10830,4792,POC Requested,Buying Signal,4
10831,4792,Technical - API Integration,Technical,7
10832,4794,Competitor - CompetitorA,Competitor,2
10833,4794,Discount - End of Quarter,Discount,3
10834,4794,Pricing - Requested Quote,Pricing,3
10835,4798,Technical - Custom Workflow Needs,Technical,2
10836,4798,Objection - Too Complex,Objection,5
10837,4798,Risk - Competitor Evaluation,Risk,3
10838,4798,Objection - Switching Cost,Objection,5
10839,4798,Pricing - Compared to Competitor,Pricing,5
10840,4799,Pricing - Enterprise Tier,Pricing,4
10841,4799,Pricing - Requested Quote,Pricing,4
10842,4799,Security - GDPR Compliance,Security,6
10843,4800,Competitor - CompetitorC,Competitor,2
10844,4800,Objection - Switching Cost,Objection,3
10845,4800,Security - Data Residency,Security,4
10846,4802,Next Steps Discussed,Buying Signal,5
10847,4802,Budget - Freeze Mentioned,Budget,4
10848,4802,Discount - Competitive Match,Discount,1
10849,4802,Risk - Competitor Evaluation,Risk,6
10850,4802,Objection - Switching Cost,Objection,8
10851,4803,Competitor - CompetitorD,Competitor,8
10852,4803,Risk - Champion Leaving,Risk,3
10853,4804,Budget - Reallocating Funds,Budget,3
10854,4804,Objection - Too Complex,Objection,4
10855,4804,Budget - Approved,Budget,8
10856,4805,Pricing - Requested Quote,Pricing,4
10857,4807,,,8
10858,4807,Objection - Need More Stakeholder Buy-in,Objection,3
10859,4807,Technical - Custom Workflow Needs,Technical,2
10860,4807,Security - SOC2 Compliance,Security,1
10861,4807,Risk - No Decision Likely,Risk,2
10862,4807,Budget - Reallocating Funds,Budget,7
10863,4808,Pricing - Volume Discount,Pricing,5
10864,4808,Risk - No Decision Likely,Risk,6
10865,4810,Procurement Process Started,Buying Signal,1
10866,4810,Technical - Performance Requirements,Technical,2
10867,4810,Objection - Switching Cost,Objection,1
10868,4810,Technical - Custom Workflow Needs,Technical,6
10869,4810,Budget - Approved,Budget,8
10870,4811,Risk - Budget Freeze,Risk,3
10871,4811,Competitor - CompetitorC,Competitor,1
10872,4811,Risk - Stakeholder Pushback,Risk,8
10873,4811,Contract Review Started,Buying Signal,2
10874,4812,Pricing - Too Expensive Objection,Pricing,6
10875,4812,Risk - Delayed Timeline,Risk,1
10876,4812,Competitor - Open Source Alternative,Competitor,6
10877,4812,Objection - Too Complex,Objection,4
10878,4813,Budget - Reallocating Funds,Budget,4
10879,4813,Risk - Budget Freeze,Risk,5
10880,4813,Objection - Switching Cost,Objection,2
10881,4816,Pricing - Compared to Competitor,Pricing,8
10882,4816,Objection - Need More Stakeholder Buy-in,Objection,2
10883,4816,Budget - Approved,Budget,3
10884,4818,Discount - Competitive Match,Discount,6
10885,4819,Pricing - Volume Discount,Pricing,2
10886,4819,Competitor - CompetitorC,Competitor,3
10887,4819,Risk - Delayed Timeline,Risk,6
10888,4819,Pricing - Too Expensive Objection,Pricing,3
10889,4819,Discount - Competitive Match,Discount,2
10890,4819,Risk - Budget Freeze,Risk,8
10891,4820,Competitor - CompetitorE,Competitor,7
10892,4820,Discount - End of Quarter,Discount,7
10893,4820,Procurement Process Started,Buying Signal,4
10894,4820,Risk - Budget Freeze,Risk,8
10895,4820,Decision Maker Involved,Buying Signal,1
10896,4820,Technical - SSO / SAML Setup,Technical,2
10897,4822,Technical - Performance Requirements,Technical,7
10898,4822,Reference Call Requested,Buying Signal,8
10899,4822,Technical - Data Migration Plan,Technical,5
10900,4822,Competitor - Open Source Alternative,Competitor,5
10901,4822,Pricing - Volume Discount,Pricing,6
10902,4822,Risk - Champion Leaving,Risk,2
10903,4822,Security - SSO Requirement,Security,4
10904,4824,Objection - Missing Feature,Objection,7
10905,4824,Security - Data Residency,Security,8
10906,4824,Reference Call Requested,Buying Signal,4
10907,4824,Discount - Multi-Year Ask,Discount,2
10908,4826,POC Requested,Buying Signal,1
10909,4826,Budget - Approved,Budget,1
10910,4826,Budget - Reallocating Funds,Budget,6
10911,4826,Pricing - Requested Quote,Pricing,2
10912,4828,Objection - Missing Feature,Objection,2
10913,4828,Competitor - CompetitorE,Competitor,3
10914,4830,Risk - Champion Leaving,Risk,3
10915,4830,Decision Maker Involved,Buying Signal,1
10916,4830,POC Requested,Buying Signal,1
10917,4833,Reference Call Requested,Buying Signal,7
10918,4833,Security - Data Residency,Security,7
10919,4833,Objection - Need More Stakeholder Buy-in,Objection,-2
10920,4833,Decision Timeline Confirmed,Buying Signal,6
10921,4833,Contract Review Started,Buying Signal,7
10922,4833,Decision Maker Involved,Buying Signal,-7
10923,4833,,,6
10924,4834,Next Steps Discussed,Buying Signal,2
10925,4834,Reference Call Requested,Buying Signal,4
10926,4834,Risk - Stakeholder Pushback,Risk,3
10927,4834,Pricing - Enterprise Tier,Pricing,4
10928,4835,Budget - Freeze Mentioned,Budget,4
10929,4835,Pricing - Compared to Competitor,Pricing,2
10930,4835,Risk - Stakeholder Pushback,Risk,3
10931,4835,,,6
10932,4835,Pricing - Enterprise Tier,Pricing,4
10933,4836,Competitor - CompetitorE,Competitor,3
10934,4836,Procurement Process Started,Buying Signal,4
10935,4836,Technical - Performance Requirements,Technical,4
10936,4836,Competitor - CompetitorB,Competitor,7
10937,4836,Technical - Data Migration Plan,Technical,3
10938,4836,Objection - Switching Cost,Objection,2
10939,4838,Pricing - Enterprise Tier,Pricing,2
10940,4838,Objection - Team Adoption Concern,Objection,6
10941,4838,Technical - Performance Requirements,Technical,2
10942,4840,Technical - API Integration,Technical,5
10943,4840,Objection - Need More Stakeholder Buy-in,Objection,7
10944,4840,Risk - Delayed Timeline,Risk,7
10945,4840,Next Steps Discussed,Buying Signal,6
10946,4840,Pricing - Volume Discount,Pricing,8
10947,4840,Budget - Freeze Mentioned,Budget,6
10948,4840,Technical - Custom Workflow Needs,Technical,3
10949,4840,Risk - Competitor Evaluation,Risk,2
10950,4841,Competitor - Open Source Alternative,Competitor,4
10951,4841,Risk - Legal Blockers,Risk,6
10952,4844,,,5
10953,4844,Discount - Multi-Year Ask,Discount,4
10954,4845,Competitor - CompetitorB,Competitor,7
10955,4845,Technical - Performance Requirements,Technical,3
10956,4845,Pricing - Requested Quote,Pricing,7
10957,4845,Budget - Freeze Mentioned,Budget,4
10958,4845,Risk - Stakeholder Pushback,Risk,7
