call_id,opp_id,owner_id,call_date,duration_minutes,direction,call_type,disposition,num_participants,talk_ratio_rep,longest_monologue_sec,question_count,next_steps_mentioned
4031,4300,6,2024-12-03T10:15:00,27,Outbound,Follow-Up,Rescheduled,1,,,0,False
4032,4898,12,2024-08-25T09:00:00,22,Outbound,Demo,Completed,7,0.42,168,13,False
4033,3466,10,2024-09-25T13:00:00,59,Outbound,Discovery,Completed,5,0.74,217,3,False
4034,3043,11,2024-11-18T11:00:00,48,Outbound,Negotiation,Completed,3,0.65,204,14,False
4035,3103,5,2023-08-23T14:45:00,3,Outbound,Demo,Voicemail,1,,,0,False
4036,474,6,2023-08-06T13:15:00,34,Outbound,QBR,Completed,6,0.42,80,11,False
4037,1182,8,2024-12-09T13:15:00,37,Outbound,Check-In,Completed,6,0.48,32,11,True
4038,2235,11,2024-12-28T09:45:00,27,Inbound,QBR,Completed,4,0.54,93,4,True
4039,59,16,2024-12-07T17:00:00,41,Outbound,Check-In,Completed,3,0.41,235,8,True
4040,3409,8,2024-10-25T09:45:00,17,Outbound,Technical Deep Dive,Completed,3,0.57,284,2,False
4041,2839,5,2024-12-17T12:15:00,24,Outbound,Discovery,Completed,6,0.39,36,10,False
4042,1510,14,2024-11-20T14:45:00,58,Outbound,Follow-Up,Completed,7,0.64,230,11,True
4043,384,7,2021-05-18T14:45:00,34,Inbound,Demo,Completed,8,0.39,151,16,True
4044,1411,13,2024-11-24T14:15:00,28,Inbound,Negotiation,Completed,3,0.61,286,7,False
4045,371,8,2023-11-05T12:30:00,46,Inbound,Follow-Up,Completed,7,1.23,168,6,True
4046,969,6,2024-03-29T12:30:00,46,Inbound,Follow-Up,Completed,4,0.51,33,9,True
4047,1652,9,2024-08-14T10:15:00,46,Outbound,QBR,Completed,2,0.76,278,13,False
4048,3884,9,2022-02-17T14:30:00,28,Outbound,Negotiation,Completed,8,0.69,117,9,True
4049,2796,9,2023-03-06T12:00:00,52,Outbound,QBR,Completed,2,1.01,84,12,True
4050,188,12,2022-05-22T13:15:00,51,Outbound,Follow-Up,Completed,6,0.47,166,7,False
4051,2575,9,2023-03-17T09:30:00,16,Outbound,Negotiation,Completed,7,0.41,87,5,False
4052,4282,10,2022-12-25T14:00:00,42,Inbound,Demo,Completed,5,0.54,102,9,True
4053,4696,13,2022-07-31T11:15:00,37,Outbound,Check-In,Completed,3,0.67,142,3,True
4054,236,16,2024-10-15T12:45:00,27,Outbound,Discovery,Completed,2,0.6,220,4,True
4055,3219,4,2022-09-29T11:15:00,,Outbound,QBR,Completed,4,0.57,90,15,False
4056,2981,9,2024-01-20T12:15:00,40,Outbound,Negotiation,Completed,7,0.54,212,15,True
4057,3139,12,2024-12-23T13:00:00,23,Outbound,QBR,Completed,4,0.74,126,6,False
4058,2835,3,2024-06-19T14:30:00,24,Outbound,Discovery,Rescheduled,1,,,0,False
4059,3519,12,2022-05-30T12:45:00,,Inbound,Follow-Up,Completed,8,0.67,119,13,True
4060,1199,14,2023-09-15T10:30:00,15,Outbound,Discovery,Rescheduled,1,,,0,False
4061,941,6,2024-12-06T11:30:00,60,Outbound,Check-In,Completed,3,0.39,148,7,False
4062,3284,4,2024-10-29T12:15:00,28,Outbound,Discovery,Completed,7,0.62,245,13,False
4063,4914,11,2024-12-16T14:15:00,57,Outbound,QBR,Rescheduled,1,,,0,False
4064,2818,10,2024-02-26T11:45:00,34,Outbound,Check-In,Completed,5,0.64,97,12,False
4065,3306,12,2024-11-24T10:00:00,27,Inbound,Follow-Up,Completed,6,0.65,66,17,True
4066,3350,10,2021-03-02T12:45:00,0,Outbound,Check-In,No Show,1,,,0,False
4067,2813,7,2022-11-10T12:00:00,58,Inbound,Technical Deep Dive,Completed,2,0.64,262,2,False
4068,3471,12,2022-07-13T11:15:00,28,Outbound,Technical Deep Dive,Rescheduled,1,,,0,False
4069,3333,1,2024-10-29T16:00:00,53,Outbound,Check-In,Completed,4,0.45,44,24,True
4070,4563,6,2024-12-11T14:45:00,25,Inbound,Discovery,Completed,6,0.36,134,20,False
4071,3391,13,2024-01-19T11:45:00,60,Inbound,Follow-Up,Completed,8,0.91,204,9,True
4072,4178,15,2024-12-29T14:45:00,2,Outbound,Negotiation,Voicemail,1,,,0,False
4073,1819,6,2023-03-30T16:30:00,55,Outbound,Discovery,Completed,4,0.48,75,16,True
4074,3085,13,2024-12-04T09:00:00,0,Outbound,Negotiation,No Show,1,,,0,False
4075,2038,15,2024-12-19T12:45:00,36,Outbound,Demo,Completed,7,0.62,158,3,False
4076,522,1,2024-12-31T16:00:00,43,Inbound,Follow-Up,Completed,2,0.57,34,22,False
4077,1055,14,2022-12-20T08:45:00,29,Outbound,Check-In,Completed,3,0.58,82,4,True
4078,4298,8,2024-06-11T13:30:00,50,Outbound,QBR,Completed,7,0.46,116,13,False
4079,743,9,2024-12-28T09:15:00,49,Outbound,Follow-Up,Completed,6,0.71,98,15,True
4080,4730,8,2023-03-11T11:00:00,30,Outbound,Check-In,Completed,8,0.53,126,19,False
4081,1494,2,2024-05-11T13:45:00,51,Outbound,Check-In,Completed,8,0.52,196,13,True
4082,2184,3,2024-11-13T13:45:00,34,Outbound,Demo,Completed,2,0.54,210,13,True
4083,13,16,2024-12-25T17:15:00,36,Inbound,QBR,Completed,5,0.73,94,4,True
4084,390,16,2024-04-17T13:15:00,21,Inbound,Negotiation,Completed,3,0.7,71,2,True
4085,2115,10,2024-07-12T14:00:00,18,Outbound,QBR,Completed,7,0.55,110,9,False
4086,2745,8,2021-08-04T16:30:00,54,Outbound,Technical Deep Dive,Completed,3,1.27,174,5,True
4087,2834,6,2024-12-07T11:15:00,58,Outbound,Follow-Up,Completed,6,0.58,103,11,False
4088,583,4,2024-07-15T15:15:00,27,Outbound,Follow-Up,Completed,3,0.39,125,14,False
4089,3969,10,2023-09-09T14:00:00,24,Inbound,Negotiation,Completed,2,0.64,132,11,False
4090,3398,11,2023-10-11T16:00:00,0,Outbound,Technical Deep Dive,No Show,1,,,0,False
4091,962,11,2024-10-31T14:45:00,,Outbound,Negotiation,Completed,6,0.55,44,13,False
4092,2990,16,2024-05-20T10:45:00,,Inbound,QBR,Rescheduled,1,,,0,False
4093,4706,16,2024-04-24T11:15:00,57,Outbound,Negotiation,Completed,3,0.68,129,2,False
4094,42,3,2024-03-26T13:30:00,49,Outbound,Discovery,Completed,3,0.53,132,10,True
4095,942,8,2024-05-17T10:30:00,3,Outbound,Check-In,Voicemail,1,,,0,False
4096,4337,16,2024-12-04T12:45:00,0,Inbound,Follow-Up,No Show,1,,,0,False
4097,287,2,2024-06-17T14:45:00,42,Inbound,Follow-Up,Completed,2,0.65,191,12,True
4098,1038,15,2024-09-21T17:00:00,46,Outbound,Discovery,Completed,6,0.74,191,14,True
4099,1466,2,2023-07-30T11:45:00,38,Outbound,Check-In,Completed,5,0.41,176,6,True
4100,1494,2,2024-03-17T10:45:00,44,Outbound,QBR,Completed,5,0.63,209,19,True
4101,4211,9,2021-01-31T16:30:00,44,Outbound,Technical Deep Dive,Rescheduled,1,,,0,False
4102,2618,11,2023-03-17T12:45:00,47,Outbound,Check-In,Completed,2,0.51,96,15,True
4103,4649,9,2022-04-14T11:00:00,52,Outbound,QBR,Completed,5,0.62,153,15,False
4104,3437,12,2024-12-28T10:15:00,49,Inbound,Demo,Completed,6,1.23,111,7,False
4105,4806,16,2024-11-19T12:00:00,3,Outbound,Technical Deep Dive,Voicemail,1,,,0,False
4106,1034,7,2024-12-11T10:00:00,29,Outbound,Negotiation,Completed,5,0.6,197,12,True
4107,3955,11,2024-06-18T11:30:00,42,Inbound,Demo,Rescheduled,1,,,0,False
4108,4080,6,2024-12-27T11:30:00,41,Outbound,Check-In,Rescheduled,1,,,0,False
4109,4931,16,2024-06-12T10:00:00,0,Inbound,Discovery,No Show,1,,,0,False
4110,1216,15,2024-12-09T13:00:00,0,Inbound,Check-In,No Show,1,,,0,False
4111,4957,3,2024-11-25T16:30:00,38,Outbound,Discovery,Completed,3,0.35,109,10,True
4112,85,7,2023-08-31T17:00:00,43,Outbound,Follow-Up,Completed,2,0.65,181,2,False
4113,3451,11,2024-04-28T12:00:00,44,Inbound,Negotiation,Completed,4,0.58,103,4,True
4114,461,4,2023-06-15T15:15:00,15,Outbound,Check-In,Completed,3,0.57,43,5,True
4115,1750,16,2024-12-12T15:45:00,56,Inbound,Demo,Rescheduled,1,,,0,False
4116,3451,11,2024-02-17T11:15:00,33,Inbound,QBR,Rescheduled,1,,,0,False
4117,2754,11,2023-11-15T16:45:00,26,Outbound,Follow-Up,Completed,6,0.46,163,13,True
4118,1313,7,2024-12-04T12:45:00,27,Inbound,QBR,Completed,4,0.69,154,10,True
4119,1612,11,2023-02-07T14:45:00,52,Inbound,Discovery,Completed,2,0.5,206,11,False
4120,3030,12,2023-09-03T13:15:00,27,Outbound,Follow-Up,Completed,8,0.71,125,12,False
4121,961,10,2024-12-27T10:00:00,,Inbound,Follow-Up,Completed,3,0.57,76,18,False
4122,2152,7,2023-12-11T11:00:00,15,Outbound,Demo,Completed,5,0.34,74,14,False
4123,1658,15,2024-12-15T09:45:00,43,Outbound,Negotiation,Completed,2,0.5,115,3,True
4124,377,14,2030-06-15T10:00:00,31,Outbound,Negotiation,Completed,2,0.75,145,14,False
4125,828,6,2024-12-15T08:45:00,0,Outbound,QBR,No Show,1,,,0,False
4126,3,1,2024-03-13T10:30:00,43,Outbound,Follow-Up,Completed,5,0.51,60,24,True
4127,4441,11,2023-01-14T09:15:00,20,Outbound,Follow-Up,Completed,3,0.54,137,17,False
4128,4862,8,2024-04-16T13:00:00,0,Inbound,QBR,No Show,1,,,0,False
4129,4202,2,2024-09-26T15:30:00,16,Outbound,QBR,Completed,7,0.51,170,4,True
4130,694,10,2024-12-12T11:45:00,27,Outbound,QBR,Completed,7,0.55,154,3,True
4131,4918,4,2024-11-25T12:00:00,16,Inbound,QBR,Completed,2,0.59,236,19,False
4132,783,2,2024-12-08T12:45:00,25,Outbound,Technical Deep Dive,Completed,8,0.33,230,13,False
4133,4298,8,2024-07-25T14:45:00,32,Outbound,Follow-Up,Completed,3,0.59,117,8,False
4134,450,13,2022-08-21T14:30:00,0,Inbound,QBR,No Show,1,,,0,False
4135,128,11,2021-11-22T12:15:00,38,Outbound,Check-In,Completed,2,0.58,82,7,False
4136,2459,15,2023-07-25T16:45:00,52,Outbound,Technical Deep Dive,Completed,6,0.61,91,9,False
4137,176,3,2024-12-21T13:45:00,38,Inbound,Negotiation,Completed,2,0.49,158,4,False
4138,3369,8,2024-11-29T11:30:00,42,Outbound,Follow-Up,Completed,5,0.81,138,9,False
4139,2637,16,2023-09-16T13:00:00,43,Outbound,Technical Deep Dive,Rescheduled,1,,,0,False
4140,1310,10,2024-05-04T16:45:00,,Outbound,Discovery,Completed,7,0.63,233,6,False
4141,3075,15,2024-09-23T11:45:00,48,Outbound,Check-In,Completed,7,0.75,157,12,False
4142,3841,14,2024-12-13T14:30:00,34,Outbound,QBR,Completed,3,0.77,99,9,False
4143,1264,1,2024-02-06T15:15:00,39,Outbound,QBR,Rescheduled,1,,,0,False
4144,4332,14,2023-11-16T16:30:00,0,Outbound,QBR,No Show,1,,,0,False
4145,402,13,2024-04-09T10:15:00,16,Outbound,Discovery,Completed,5,0.63,183,14,False
4146,1544,6,2024-12-17T15:00:00,49,Outbound,Negotiation,Rescheduled,1,,,0,False
4147,582,16,2024-12-07T13:30:00,56,Inbound,QBR,Completed,5,0.65,120,1,True
4148,342,11,2023-11-12T15:45:00,,Inbound,Technical Deep Dive,Completed,2,0.5,120,6,False
4149,1154,8,2024-11-14T13:30:00,16,Outbound,Technical Deep Dive,Completed,2,0.67,84,15,False
4150,3234,13,2024-05-04T11:15:00,41,Outbound,QBR,Completed,5,0.76,71,14,False
4151,4997,15,2024-06-26T16:00:00,20,Outbound,Follow-Up,Completed,4,0.46,81,6,False
4152,1675,6,2023-11-24T15:30:00,20,Inbound,QBR,Completed,3,1.45,83,16,True
4153,710,12,2024-08-20T11:00:00,53,Outbound,QBR,Completed,4,0.71,221,18,False
4154,1080,12,2023-09-20T14:30:00,59,Outbound,Discovery,Completed,6,0.65,53,18,False
4155,1073,11,2024-12-07T15:00:00,43,Outbound,QBR,Completed,2,0.61,203,2,True
4156,4519,12,2024-12-28T16:30:00,60,Inbound,QBR,Completed,2,0.56,234,3,False
4157,1322,9,2024-12-29T12:45:00,55,Outbound,QBR,Completed,6,0.61,165,13,True
4158,3501,7,2024-12-31T13:00:00,36,Outbound,Technical Deep Dive,Completed,5,0.41,90,13,True
4159,3134,12,2024-09-16T09:30:00,,Outbound,Follow-Up,Completed,8,0.43,225,6,True
4160,2742,4,2024-12-03T16:30:00,45,Outbound,Technical Deep Dive,Rescheduled,1,,,0,False
4161,705,11,2030-06-15T10:00:00,0,Outbound,Negotiation,No Show,1,,,0,False
4162,1137,16,2024-09-18T12:15:00,20,Inbound,Technical Deep Dive,Rescheduled,1,,,0,False
4163,4294,5,2024-11-19T14:00:00,0,Inbound,Demo,No Show,1,,,0,False
4164,4410,11,2024-09-01T16:15:00,21,Inbound,Demo,Completed,2,0.71,66,13,True
4165,2515,11,2024-10-03T13:15:00,33,Outbound,Discovery,Completed,6,0.53,140,14,False
4166,1553,8,2023-03-07T13:30:00,25,Outbound,Negotiation,Completed,4,0.45,129,18,True
4167,3177,5,2024-12-20T16:00:00,,Inbound,Check-In,Completed,5,0.54,91,21,True
4168,935,10,2023-09-24T15:30:00,27,Inbound,Check-In,Completed,7,0.63,128,7,False
4169,3629,16,2024-11-05T13:45:00,60,Inbound,Technical Deep Dive,Rescheduled,1,,,0,False
4170,1174,4,2024-11-24T11:15:00,24,Inbound,Negotiation,Completed,6,0.7,166,5,True
4171,3869,14,2024-09-10T15:15:00,28,Inbound,Negotiation,Completed,7,0.6,107,10,False
4172,3353,3,2023-10-09T11:15:00,2,Inbound,Check-In,Voicemail,1,,,0,False
4173,4626,1,2024-01-31T12:30:00,52,Outbound,Follow-Up,Completed,8,0.76,140,6,False
4174,4884,15,2024-11-03T10:00:00,29,Outbound,Check-In,Rescheduled,1,,,0,False
4175,284,11,2024-11-25T14:45:00,47,Outbound,Negotiation,Completed,7,0.4,129,16,False
4176,2989,15,2024-12-25T10:15:00,40,Inbound,QBR,Completed,2,0.66,53,5,False
4177,1009,5,2024-09-17T14:00:00,20,Outbound,Negotiation,Completed,3,0.41,91,18,True
4178,3038,12,2024-12-05T17:45:00,20,Outbound,Follow-Up,Completed,5,0.68,173,7,False
4179,1187,5,2024-12-23T09:00:00,42,Outbound,Demo,Completed,5,0.56,170,4,False
4180,3423,15,2024-12-15T17:15:00,3,Inbound,Negotiation,Voicemail,1,,,0,False
4181,682,5,2024-03-28T11:00:00,52,Outbound,Technical Deep Dive,Completed,4,1.21,193,4,True
4182,1320,5,2024-03-31T16:45:00,52,Inbound,Check-In,Completed,8,0.63,222,15,False
4183,2169,1,2024-12-07T15:45:00,46,Outbound,Negotiation,Completed,2,0.48,40,10,True
4184,4210,6,2022-03-21T08:45:00,28,Outbound,QBR,Completed,5,0.51,38,14,True
4185,1357,15,2024-12-05T17:30:00,29,Inbound,Negotiation,Rescheduled,1,,,0,False
4186,3737,4,2024-10-03T14:45:00,23,Outbound,Follow-Up,Completed,4,0.41,71,16,False
4187,4180,2,2023-06-30T09:15:00,16,Outbound,Negotiation,Completed,3,0.42,61,20,False
4188,2045,13,2024-12-31T11:15:00,23,Outbound,Demo,Rescheduled,1,,,0,False
4189,2035,13,2030-06-15T10:00:00,15,Outbound,Technical Deep Dive,Completed,5,0.45,63,7,False
4190,382,10,2024-12-18T15:00:00,25,Inbound,Follow-Up,Completed,4,0.67,147,5,False
4191,3316,9,2024-12-08T12:15:00,35,Outbound,Check-In,Completed,3,0.38,230,17,True
4192,4581,9,2024-11-17T09:00:00,15,Inbound,QBR,Completed,3,0.43,120,3,False
4193,2782,15,2024-09-19T10:45:00,21,Outbound,Discovery,Rescheduled,1,,,0,False
4194,4287,13,2024-06-11T09:15:00,50,Inbound,QBR,Completed,6,0.62,55,16,False
4195,4796,4,2024-12-24T12:15:00,45,Inbound,Technical Deep Dive,Completed,3,0.85,94,5,True
4196,1249,11,2024-07-23T11:45:00,36,Outbound,Technical Deep Dive,Completed,6,0.51,212,11,False
4197,4088,15,2024-08-12T13:15:00,32,Inbound,Negotiation,Completed,6,0.83,45,11,False
4198,376,11,2024-01-20T15:00:00,40,Outbound,Discovery,Completed,7,0.59,121,6,False
4199,1213,2,2021-12-13T10:00:00,42,Outbound,Follow-Up,Completed,7,0.55,190,7,True
4200,3275,5,2024-07-13T14:30:00,25,Outbound,Negotiation,Rescheduled,1,,,0,False
4201,2927,7,2024-09-09T11:45:00,2,Outbound,QBR,Voicemail,1,,,0,False
4202,3620,1,2024-04-18T11:45:00,17,Outbound,QBR,Rescheduled,1,,,0,False
4203,2676,11,2023-08-17T11:15:00,51,Inbound,Check-In,Completed,2,0.61,83,15,True
4204,1143,15,2024-12-29T14:30:00,,Outbound,Discovery,Completed,4,0.63,177,5,False
4205,1689,9,2024-12-06T11:45:00,0,Outbound,Negotiation,No Show,1,,,0,False
4206,2493,12,2024-03-24T10:15:00,51,Outbound,Discovery,Completed,4,0.75,32,9,True
4207,3251,5,2024-01-21T12:30:00,59,Outbound,Discovery,Completed,2,0.69,112,7,True
4208,703,14,2021-04-13T10:45:00,49,Outbound,QBR,Completed,2,0.9,265,10,False
4209,1336,16,2024-10-16T10:45:00,37,Inbound,Demo,Completed,3,0.52,124,5,True
4210,1367,6,2024-04-04T12:30:00,15,Outbound,Demo,Completed,3,0.56,30,7,True
4211,414,1,2024-12-06T14:45:00,59,Outbound,Technical Deep Dive,Rescheduled,1,,,0,False
4212,2115,10,2024-07-27T11:15:00,52,Outbound,Technical Deep Dive,Completed,7,0.71,226,2,False
4213,1477,15,2024-12-30T14:45:00,43,Outbound,Discovery,Completed,5,0.85,113,4,False
4214,1310,10,2024-05-19T12:15:00,60,Outbound,Technical Deep Dive,Completed,3,0.54,94,8,True
4215,3739,5,2024-12-02T16:45:00,57,Outbound,Discovery,Completed,7,0.41,95,22,False
4216,414,5,2024-09-18T13:30:00,22,Outbound,Technical Deep Dive,Completed,7,0.69,56,11,True
4217,863,10,2024-06-27T14:00:00,49,Outbound,Negotiation,Completed,5,0.76,188,7,False
4218,2431,7,2024-09-11T14:15:00,0,Outbound,Discovery,No Show,1,,,0,False
4219,1966,6,2024-05-28T12:00:00,53,Outbound,Negotiation,Rescheduled,1,,,0,False
4220,4149,1,2020-05-18T15:30:00,58,Outbound,Discovery,Completed,4,0.63,211,14,False
4221,921,2,2024-12-02T14:30:00,21,Outbound,QBR,Completed,3,0.44,233,24,True
4222,2599,15,2024-12-01T16:30:00,23,Inbound,Follow-Up,Completed,2,0.66,115,7,True
4223,1701,7,2022-10-23T13:45:00,51,Outbound,Follow-Up,Completed,7,0.52,201,20,True
4224,4732,14,2024-09-16T12:30:00,48,Inbound,Demo,Completed,7,0.61,214,7,True
4225,697,5,2022-06-21T12:30:00,19,Inbound,Demo,Completed,8,0.36,141,18,True
4226,4472,8,2022-12-25T15:45:00,31,Outbound,Negotiation,Completed,8,0.63,37,15,False
4227,3170,13,2024-09-17T15:00:00,47,Outbound,Follow-Up,Completed,3,0.48,119,9,False
4228,62,8,2022-10-10T12:45:00,0,Outbound,Follow-Up,No Show,1,,,0,False
4229,898,16,2024-08-01T11:00:00,50,Outbound,Discovery,Rescheduled,1,,,0,False
4230,4539,15,2024-11-26T15:45:00,42,Outbound,Technical Deep Dive,Completed,3,0.39,158,6,True
4231,4971,8,2024-04-18T13:45:00,32,Inbound,QBR,Completed,2,0.59,59,13,False
4232,3446,5,2024-10-27T11:45:00,59,Inbound,Check-In,Completed,2,1.14,111,20,True
4233,1470,13,2021-02-24T10:45:00,51,Inbound,Negotiation,Rescheduled,1,,,0,False
4234,2288,12,2021-12-24T13:15:00,29,Outbound,Follow-Up,Completed,8,0.71,206,7,False
4235,435,3,2021-05-24T10:45:00,0,Outbound,Discovery,No Show,1,,,0,False
4236,3590,14,2022-11-10T12:15:00,45,Inbound,Negotiation,Completed,5,0.57,71,11,True
4237,2681,15,2024-08-11T11:30:00,15,Outbound,Check-In,Completed,4,0.71,194,12,True
4238,983,9,2024-07-14T15:15:00,16,Outbound,QBR,Completed,5,0.45,134,9,False
4239,3756,9,2024-12-19T11:15:00,49,Outbound,Technical Deep Dive,Completed,2,0.45,240,15,False
4240,3556,1,2024-09-15T14:00:00,45,Outbound,Negotiation,Rescheduled,1,,,0,False
4241,1399,6,2024-08-26T11:45:00,38,Outbound,Check-In,Completed,8,0.45,179,5,True
4242,422,16,2024-10-31T11:00:00,19,Inbound,Check-In,Completed,4,0.54,130,4,True
4243,2901,4,2024-08-16T13:30:00,30,Outbound,QBR,Completed,5,0.56,200,5,True
4244,4961,13,2022-08-14T14:15:00,23,Inbound,Check-In,Completed,7,0.46,208,13,False
4245,3480,6,2022-07-05T13:30:00,50,Inbound,Demo,Completed,8,0.66,30,15,True
4246,4238,3,2024-02-25T10:00:00,,Outbound,Technical Deep Dive,Completed,4,0.41,205,19,False
4247,77,15,2023-10-07T15:00:00,17,Inbound,Demo,Completed,8,0.73,195,5,False
4248,3972,10,2022-01-17T15:30:00,30,Outbound,Demo,Rescheduled,1,,,0,False
4249,736,9,2024-11-15T14:45:00,38,Outbound,Check-In,Completed,2,0.59,170,15,False
4250,1392,7,2024-02-18T13:45:00,39,Outbound,QBR,Completed,7,0.61,144,16,True
4251,102,11,2024-12-07T16:45:00,37,Inbound,Discovery,Completed,5,0.52,66,14,True
4252,2855,12,2023-12-03T13:30:00,,Inbound,QBR,Completed,5,0.66,81,4,False
4253,4520,14,2023-12-04T13:45:00,2,Outbound,Discovery,Voicemail,1,,,0,False
4254,2987,11,2024-12-21T12:00:00,30,Inbound,Follow-Up,Completed,4,0.63,132,3,True
4255,2046,6,2023-05-17T12:30:00,21,Outbound,Follow-Up,Completed,5,0.42,51,18,True
4256,4216,7,2024-11-23T13:30:00,44,Outbound,Negotiation,Completed,2,0.54,129,12,True
4257,101,15,2024-11-14T11:30:00,15,Outbound,Check-In,Completed,3,0.43,216,4,True
4258,1601,2,2024-12-10T11:15:00,57,Outbound,Discovery,Completed,4,0.63,125,16,True
4259,4815,13,2030-06-15T10:00:00,40,Outbound,QBR,Completed,7,0.72,49,7,True
4260,2175,16,2024-08-18T16:15:00,43,Outbound,Check-In,Completed,3,0.51,134,4,True
4261,4614,2,2023-06-06T11:30:00,55,Outbound,QBR,Completed,3,0.46,169,18,True
4262,2098,10,2022-08-20T15:45:00,0,Outbound,Discovery,No Show,1,,,0,False
4263,3753,2,2022-09-18T08:45:00,15,Outbound,Follow-Up,Completed,5,0.4,105,12,False
4264,2644,4,2023-11-25T11:00:00,45,Outbound,Technical Deep Dive,Completed,3,0.46,198,14,True
4265,2486,15,2024-12-24T12:30:00,34,Inbound,Follow-Up,Completed,2,0.68,47,7,True
4266,733,3,2024-01-11T11:00:00,51,Inbound,Discovery,Completed,2,0.63,218,16,True
4267,4997,15,2024-06-17T15:45:00,19,Outbound,Negotiation,Completed,4,0.68,137,12,True
4268,2861,2,2024-09-03T12:30:00,16,Outbound,Demo,Completed,3,0.64,186,18,False
4269,4139,9,2024-08-08T09:15:00,22,Outbound,Follow-Up,Rescheduled,1,,,0,False
4270,1200,9,2024-12-29T12:30:00,-31,Outbound,Negotiation,Completed,8,0.45,99,15,False
4271,2662,13,2023-09-27T14:15:00,42,Outbound,Discovery,Completed,3,0.77,201,9,True
4272,526,7,2024-12-14T11:00:00,41,Outbound,Technical Deep Dive,Completed,7,0.77,258,4,True
4273,1792,3,2024-11-20T13:45:00,29,Outbound,Follow-Up,Completed,7,0.59,131,19,False
4274,502,3,2024-11-06T15:00:00,28,Inbound,Follow-Up,Completed,6,0.57,233,12,True
4275,4344,4,2024-02-22T15:15:00,56,Outbound,Demo,Completed,4,1.46,83,19,False
4276,4504,16,2024-11-24T11:45:00,39,Outbound,Technical Deep Dive,Rescheduled,1,,,0,False
4277,2806,16,2024-09-24T12:30:00,0,Outbound,Technical Deep Dive,No Show,1,,,0,False
4278,3322,11,2023-10-20T11:00:00,3,Outbound,QBR,Voicemail,1,,,0,False
4279,664,1,2023-10-03T10:45:00,58,Outbound,Follow-Up,Completed,4,0.57,132,7,True
4280,1987,4,2023-09-11T15:30:00,43,Outbound,Technical Deep Dive,Completed,2,0.36,174,5,True
4281,3917,9,2023-11-20T14:00:00,48,Outbound,QBR,Completed,8,0.64,95,5,True
4282,675,9,2023-11-05T11:00:00,,Outbound,Demo,Completed,8,0.45,99,8,True
4283,818,14,2024-06-10T14:30:00,52,Inbound,Check-In,Completed,6,0.47,106,12,True
4284,4218,15,2024-09-25T14:45:00,36,Outbound,Negotiation,Completed,5,0.53,144,9,True
4285,1380,1,2024-03-10T10:00:00,19,Outbound,Demo,Completed,5,0.78,43,8,True
4286,4830,5,2024-10-11T17:30:00,26,Outbound,Discovery,Rescheduled,1,,,0,False
4287,2773,16,2024-12-10T12:15:00,18,Outbound,Demo,Completed,2,0.42,137,8,True
4288,3360,8,2024-07-16T11:00:00,37,Inbound,Follow-Up,Completed,5,0.56,151,2,True
4289,757,16,2024-10-23T11:00:00,33,Outbound,Discovery,Completed,3,0.67,183,7,False
4290,3651,8,2024-06-26T12:00:00,1,Outbound,Check-In,Voicemail,1,,,0,False
4291,4615,6,2023-02-10T13:00:00,47,Outbound,Discovery,Completed,4,0.36,73,15,True
4292,1404,12,2024-04-28T11:30:00,20,Outbound,Discovery,Completed,6,0.54,195,10,True
4293,3158,16,2024-12-25T13:30:00,2,Outbound,Negotiation,Voicemail,1,,,0,False
4294,3906,13,2023-05-13T14:45:00,0,Inbound,Follow-Up,No Show,1,,,0,False
4295,1452,10,2024-12-14T17:30:00,34,Inbound,QBR,Rescheduled,1,,,0,False
4296,3361,2,2024-07-18T10:15:00,53,Outbound,Follow-Up,Completed,6,0.57,90,13,False
4297,3875,11,2022-03-27T12:00:00,26,Outbound,Demo,Completed,4,0.62,280,12,False
