activity_id,lead_id,campaign_id,activity_type,activity_date,utm_source
12113,7025,1,Content Download,2024-10-04T10:29:00,
12114,7560,21,Email Click,2024-11-09T13:24:00,
12115,1095,155,Form Fill,2022-07-27T17:51:00,google
12116,2494,10,Content Download,2021-07-14T02:46:00,
12117,4197,122,Content Download,2021-09-27T12:51:00,
12118,7388,150,Form Fill,2020-04-22T16:37:00,facebook
12119,982,125,Content Download,2023-10-16T21:18:00,
12120,4853,41,Email Click,2022-09-21T13:35:00,
12121,4464,27,Content Download,2022-04-06T22:11:00,
12122,2193,80,Email Bounce,2021-06-21T07:05:00,
12123,5491,82,Email Open,2020-06-11T22:07:00,
12124,5787,11,Form Fill,2024-04-27T04:28:00,
12125,4600,115,Email Open,2020-01-26T05:02:00,
12126,6413,43,Email Click,2021-05-23T23:47:00,
12127,7800,119,Webinar Registration,2024-10-12T05:47:00,
12128,7387,,Content Download,2020-10-07T22:56:00,
12129,7271,147,Form Fill,2020-10-24T02:49:00,
12130,4093,184,Ad Click,2020-03-05T16:15:00,
12131,931,110,Email Click,2020-07-17T08:09:00,
12132,5656,47,Email Open,2023-11-26T14:23:00,
12133,6440,57,Webinar Registration,2020-10-19T15:49:00,
12134,7112,124,Email Open,2021-06-24T20:38:00,
12135,1480,181,Ad Click,2020-07-21T10:25:00,google
12136,6928,171,Form Fill,2023-04-09T14:14:00,direct
12137,6010,32,Form Fill,2023-05-20T21:39:00,google
12138,1218,147,Content Download,2020-10-24T11:30:00,
12139,4268,8,Ad Click,2020-12-18T23:03:00,google
12140,4346,27,Email Open,2022-04-15T20:16:00,
12141,7198,126,Content Download,2021-05-11T11:00:00,
12142,1874,182,Ad Click,2022-02-09T13:01:00,direct
12143,3763,124,Email Open,2021-07-19T22:07:00,
12144,1403,34,Content Download,2020-03-24T12:50:00,
12145,1597,24,Email Click,2021-03-31T15:01:00,
12146,1040,86,Form Fill,2023-12-10T12:49:00,direct
12147,274,151,Email Bounce,2023-12-27T01:33:00,
12148,3741,29,Unsubscribe,2020-07-13T09:23:00,
12149,3610,43,Page Visit,2021-05-09T00:07:00,twitter
12150,7513,197,Page Visit,2024-07-17T02:29:00,google
12151,7222,78,Email Click,2022-04-10T09:46:00,
12152,2526,22,Form Fill,2024-11-01T13:59:00,
12153,299,65,Email Open,2021-11-28T00:55:00,
12154,879,165,Content Download,2024-02-10T08:11:00,
12155,5306,128,Email Open,2021-06-05T11:59:00,
12156,2006,154,Content Download,2024-11-30T05:28:00,
12157,5851,63,Webinar Attended,2021-10-12T18:08:00,
12158,7391,126,Email Open,2021-05-03T09:02:00,
12159,4381,164,Ad Click,2021-09-21T03:21:00,google
12160,3655,178,Webinar Registration,2020-05-05T05:50:00,
12161,4499,165,Ad Click,2024-01-04T19:43:00,facebook
12162,5232,91,Unsubscribe,2023-05-16T23:27:00,
12163,300,,,2023-09-30T22:01:00,google
12164,7725,65,Email Open,2021-11-29T21:03:00,
12165,2270,77,Content Download,2021-05-21T20:06:00,
12166,4998,47,Email Open,2023-10-10T23:42:00,
12167,3586,61,Form Fill,2021-03-05T23:36:00,referral
12168,6058,130,Webinar Registration,2023-12-17T21:27:00,
12169,3168,129,Unsubscribe,2020-09-01T22:28:00,
12170,7703,164,Ad Click,2021-09-20T16:54:00,referral
12171,1919,97,Page Visit,2020-09-16T11:19:00,
12172,1567,143,Webinar Registration,2021-03-29T06:12:00,
12173,1175,177,Unsubscribe,2021-11-10T10:50:00,
12174,894,53,Email Open,2024-12-02T00:00:00,
12175,5355,44,Content Download,2030-03-15T14:30:00,
12176,505,141,Content Download,2024-02-24T22:23:00,
12177,339,165,Email Open,2024-01-15T19:02:00,
12178,4035,153,Email Click,2024-11-08T05:33:00,
12179,4695,86,Email Bounce,2023-10-06T18:34:00,
12180,111,172,Email Open,2024-02-10T20:18:00,
12181,5047,,Webinar Registration,2024-04-26T15:46:00,
12182,4650,157,Form Fill,2021-09-16T23:30:00,google
12183,6848,,Content Download,2020-09-27T04:22:00,
12184,4995,21,Content Download,2024-12-30T00:00:00,
12185,5527,175,Content Download,2022-06-20T13:00:00,
12186,1217,80,Email Click,2021-08-03T08:10:00,
12187,7122,63,Content Download,2021-10-07T20:57:00,
12188,2468,88,Email Click,2023-09-03T15:13:00,
12189,2669,140,Email Click,2021-02-07T05:47:00,
12190,4012,107,Ad Click,2023-12-10T19:54:00,google
12191,2585,119,Email Click,2024-08-31T14:08:00,
12192,5210,16,Email Click,2024-11-23T13:27:00,
12193,7084,69,Content Download,2023-04-07T04:11:00,
12194,4147,180,Content Download,2024-03-28T00:21:00,
12195,6163,9,Page Visit,2021-04-10T04:08:00,twitter
12196,6331,77,Email Open,2021-03-01T10:37:00,
12197,4290,157,Content Download,2021-10-02T20:26:00,
12198,5717,131,,2020-11-23T18:14:00,
12199,364,134,Email Click,2023-10-13T07:26:00,
12200,7304,83,Email Open,2023-01-27T02:21:00,
12201,7249,33,Page Visit,2020-07-22T17:46:00,direct
12202,3478,,Email Click,2020-12-07T01:12:00,
12203,340,160,Webinar Registration,2023-09-01T02:54:00,
12204,4342,100,,2024-07-30T21:41:00,facebook
12205,4260,42,Ad Click,2020-04-05T02:09:00,linkedin
12206,6883,91,Page Visit,2023-06-17T04:02:00,twitter
12207,90,32,Email Open,2023-05-19T09:55:00,
12208,7992,,Form Fill,2023-06-28T03:55:00,google
12209,2532,193,Email Open,2022-03-17T01:48:00,
12210,7974,77,Ad Click,2021-05-02T13:05:00,direct
12211,7955,72,Webinar Attended,2020-02-13T13:54:00,
12212,4207,48,Form Fill,2023-08-28T01:51:00,direct
12213,3516,47,Page Visit,2023-12-24T05:38:00,
12214,7929,88,Email Bounce,2030-03-15T14:30:00,
12215,2205,166,Email Open,2023-02-08T18:43:00,
12216,4398,,Form Fill,2024-05-29T03:33:00,direct
12217,5931,111,Page Visit,2022-02-07T20:59:00,twitter
12218,1433,93,Unsubscribe,2024-06-27T07:47:00,
12219,5838,119,Form Fill,2024-09-05T00:23:00,direct
12220,6978,,Page Visit,2020-03-29T19:49:00,linkedin
12221,7665,109,Unsubscribe,2020-02-12T16:00:00,
12222,2538,105,Form Fill,2020-04-04T17:06:00,facebook
12223,2644,47,Form Fill,2023-12-21T21:21:00,direct
12224,5916,108,Form Fill,2024-11-17T15:02:00,twitter
12225,7549,110,Webinar Registration,2020-07-06T06:29:00,
12226,3,,Page Visit,2020-10-28T18:44:00,twitter
12227,4525,28,Ad Click,2022-11-17T17:59:00,linkedin
12228,6970,172,Webinar Attended,2024-02-19T22:23:00,
12229,1964,187,Email Open,2024-07-11T20:30:00,
12230,7594,46,Email Open,2024-02-14T03:37:00,
12231,6222,11,Email Click,2024-06-03T22:52:00,
12232,171,64,Content Download,2023-07-14T22:00:00,
12233,4531,174,Page Visit,2021-04-12T17:46:00,
12234,6578,194,Content Download,2023-03-05T05:31:00,
12235,3742,117,Content Download,2020-07-10T14:20:00,
12236,6041,36,Content Download,2020-02-26T05:26:00,
12237,3160,84,Unsubscribe,2020-03-17T05:47:00,
12238,1005,,Email Click,2020-02-20T05:39:00,
12239,5184,158,Page Visit,2020-12-18T18:05:00,
12240,1228,30,Webinar Attended,2020-02-16T21:48:00,
12241,2758,82,Ad Click,2020-04-04T19:23:00,
12242,6249,124,Content Download,2021-07-19T15:03:00,
12243,818,55,Email Bounce,2024-05-31T07:19:00,
12244,4990,166,Form Fill,2022-12-09T04:34:00,referral
12245,1405,70,Email Click,2022-12-08T12:32:00,
12246,4951,128,Email Bounce,2021-07-01T14:46:00,
12247,1585,136,Email Click,2024-09-03T13:57:00,
12248,7975,61,Email Open,2021-03-04T02:36:00,
12249,5321,,Unsubscribe,2021-05-06T08:15:00,
12250,738,48,Email Bounce,2023-08-19T19:13:00,
12251,4416,133,Ad Click,2021-07-10T13:10:00,
12252,622,187,Form Fill,2024-07-29T11:46:00,facebook
12253,3314,66,Form Fill,2021-03-06T23:20:00,facebook
12254,6764,42,Email Open,2020-04-28T20:07:00,
12255,2907,18,Page Visit,2020-06-29T17:16:00,referral
12256,3703,18,,2020-05-02T15:21:00,
12257,5880,129,Email Open,2020-08-13T10:20:00,
12258,1391,29,Ad Click,2020-05-12T01:26:00,twitter
12259,7681,83,Page Visit,2023-02-11T15:21:00,referral
12260,6313,30,Ad Click,2020-03-04T21:24:00,twitter
12261,2527,126,Page Visit,2021-05-04T20:35:00,google
12262,6592,174,Webinar Registration,2021-03-19T09:04:00,
12263,7842,176,Email Open,2023-08-19T16:18:00,
12264,1399,63,Content Download,2021-10-06T07:17:00,
12265,5010,,Webinar Attended,2021-06-25T10:53:00,
12266,6117,156,Email Open,2021-06-11T04:51:00,
12267,6869,19,Email Open,2020-03-03T03:20:00,
12268,3289,,Content Download,2023-11-25T09:12:00,
12269,615,181,Ad Click,2020-07-18T21:47:00,google
12270,1200,188,Email Click,2021-10-21T23:19:00,
12271,1608,53,Email Open,2024-12-25T00:00:00,
12272,2136,144,Webinar Attended,2020-06-02T22:06:00,
12273,1809,119,Ad Click,2024-09-08T12:33:00,twitter
12274,5397,94,Form Fill,2020-10-28T04:55:00,
12275,902,53,Webinar Registration,2024-12-31T00:00:00,
12276,1514,39,Content Download,2021-04-23T01:12:00,
12277,698,29,Page Visit,2020-04-17T18:01:00,linkedin
12278,4127,165,Content Download,2024-02-12T09:28:00,
12279,6313,64,Content Download,2023-06-16T01:01:00,
12280,6374,24,Ad Click,2021-04-01T20:20:00,google
12281,2132,109,Form Fill,2020-03-22T17:08:00,facebook
12282,3992,13,Webinar Registration,2024-05-23T17:02:00,
12283,7981,6,Unsubscribe,2024-11-15T06:52:00,
12284,399,110,,2020-07-17T21:21:00,
12285,2064,144,Webinar Attended,2020-06-08T09:53:00,
12286,1421,108,Content Download,2024-12-13T06:37:00,
12287,7089,9,Email Click,2021-06-29T19:36:00,
12288,4566,165,Content Download,2024-01-20T01:14:00,
12289,4217,189,Webinar Registration,2024-08-11T20:50:00,
12290,5138,45,Content Download,2022-05-22T01:39:00,
12291,7627,144,Email Open,2020-06-15T20:19:00,
12292,601,125,Form Fill,2023-10-26T08:32:00,linkedin
12293,698,158,Form Fill,2020-12-15T16:13:00,direct
12294,5541,27,Email Bounce,2022-03-27T09:36:00,
12295,54,42,Email Bounce,2020-05-03T04:11:00,
12296,3180,152,Email Open,2021-01-18T02:57:00,
12297,6199,14,Unsubscribe,2023-06-23T07:32:00,
12298,3226,141,Email Click,2024-01-30T07:48:00,
12299,5127,142,Ad Click,2021-03-08T22:48:00,linkedin
12300,5832,117,Email Open,2020-07-20T23:35:00,
12301,4379,112,Content Download,2023-08-23T17:53:00,
12302,7208,139,Ad Click,2024-11-23T14:38:00,facebook
12303,2682,81,Content Download,2021-05-16T14:40:00,
12304,6351,196,Email Click,2022-03-29T14:32:00,
12305,87,72,Content Download,2020-02-22T17:13:00,
12306,6886,197,Page Visit,2024-07-25T20:18:00,
12307,3815,104,Email Open,2024-04-28T16:25:00,
12308,399,191,Page Visit,2023-08-15T13:23:00,direct
12309,6459,161,Content Download,2022-05-06T03:09:00,
12310,1464,124,Page Visit,2021-08-23T18:47:00,facebook
12311,5328,123,Ad Click,2022-01-15T12:03:00,
12312,5382,129,Content Download,2020-07-11T13:41:00,
12313,455,84,Form Fill,2020-03-02T05:19:00,facebook
12314,7152,119,Unsubscribe,2024-10-04T08:06:00,
12315,6972,34,Unsubscribe,2020-03-03T04:20:00,
12316,3515,,Webinar Registration,2020-01-30T14:21:00,
12317,298,92,Email Open,2022-10-14T03:33:00,
12318,3687,191,Content Download,2023-07-25T10:17:00,
12319,1626,98,Form Fill,2030-03-15T14:30:00,referral
12320,3767,146,Content Download,2020-11-28T22:25:00,
12321,6439,180,Email Click,2024-05-07T23:40:00,
12322,2592,109,Webinar Registration,2020-03-24T10:05:00,
12323,1589,63,Webinar Attended,2021-10-04T07:58:00,
12324,6400,118,Email Bounce,2024-04-03T07:37:00,
12325,4678,64,Form Fill,2023-07-28T16:08:00,google
12326,2384,111,Webinar Attended,2022-03-15T10:52:00,
12327,6383,3,Page Visit,2021-12-23T03:56:00,linkedin
12328,4512,78,Page Visit,2022-04-14T07:03:00,referral
12329,7464,120,Ad Click,2020-05-10T15:19:00,direct
12330,767,66,Email Click,2021-03-09T10:18:00,
12331,1045,137,Ad Click,2023-08-24T01:28:00,google
12332,3528,193,Form Fill,2022-03-09T22:25:00,twitter
12333,4032,110,Email Click,2020-07-10T03:47:00,
12334,1945,156,Content Download,2021-07-02T23:31:00,
12335,1365,1,Email Open,2024-09-10T20:31:00,
12336,7,104,Webinar Attended,2024-03-18T06:03:00,
12337,4582,104,Webinar Registration,2024-04-02T16:19:00,
12338,1768,,Webinar Registration,2030-03-15T14:30:00,
12339,7521,165,Email Click,2024-02-08T13:29:00,
12340,6343,77,Content Download,2021-05-14T22:20:00,
12341,1184,57,Form Fill,2020-10-18T03:09:00,linkedin
12342,5763,3,Email Open,2022-01-26T11:12:00,
12343,2239,195,Webinar Registration,2021-11-23T18:42:00,
12344,552,56,Email Open,2024-09-25T06:40:00,
12345,7706,52,Email Open,2021-09-22T19:13:00,
12346,5244,44,Webinar Attended,2022-03-17T03:43:00,
12347,3800,28,Email Click,2022-12-04T00:11:00,
12348,2182,74,Email Open,2024-05-16T10:47:00,
12349,1185,165,Email Click,2024-02-17T08:14:00,
12350,1886,134,Content Download,2023-10-16T10:17:00,
12351,2068,57,Email Click,2020-10-20T18:04:00,
12352,1229,182,Email Click,2022-02-05T04:01:00,
12353,204,46,,2024-02-18T06:38:00,
12354,515,165,Webinar Attended,2024-02-17T19:49:00,
12355,3376,170,Email Open,2023-11-25T13:43:00,
12356,2317,30,Unsubscribe,2020-03-09T14:36:00,
12357,3654,56,Email Open,2024-09-22T12:08:00,
12358,4190,132,Page Visit,2024-02-11T04:55:00,linkedin
12359,519,74,Webinar Attended,2024-06-02T15:37:00,
12360,7846,99,Webinar Registration,2022-05-05T13:51:00,
12361,2475,198,Unsubscribe,2020-04-01T02:32:00,
12362,5447,151,Email Open,2023-11-11T15:21:00,
12363,5595,117,Webinar Registration,2020-08-13T19:52:00,
12364,7873,105,Form Fill,2020-04-17T17:35:00,twitter
12365,3293,120,Email Open,2020-05-09T17:33:00,
12366,5669,198,Email Open,2020-04-01T03:01:00,
12367,4711,78,Email Open,2022-04-26T07:22:00,
12368,2458,24,Email Open,2021-05-03T14:55:00,
12369,3768,103,Content Download,2024-02-01T05:53:00,
12370,2464,,Email Open,2024-03-19T01:57:00,
12371,3148,123,Email Click,2022-02-14T08:36:00,
12372,2556,65,Content Download,2021-12-08T16:55:00,
12373,1863,78,Ad Click,2022-04-10T07:54:00,referral
12374,6663,190,Email Open,2020-03-16T03:33:00,
12375,507,118,Page Visit,2024-03-22T03:19:00,referral
12376,4107,118,Page Visit,2024-04-09T18:54:00,google
12377,5408,60,Webinar Registration,2020-04-10T10:01:00,
12378,7599,157,Email Bounce,2021-10-11T01:02:00,
12379,7695,162,Email Click,2020-04-25T23:37:00,
12380,2355,111,Email Click,2022-02-15T05:57:00,
12381,6063,143,Ad Click,2021-03-30T13:15:00,referral
12382,4763,45,Email Bounce,2022-07-18T20:24:00,
12383,4880,177,Email Open,2021-11-28T16:30:00,
12384,6638,35,Page Visit,2021-11-06T06:10:00,linkedin
12385,3563,186,Content Download,2020-02-21T14:41:00,
12386,1098,170,Email Open,2023-11-25T02:49:00,
12387,3681,195,Webinar Registration,2021-11-30T21:28:00,
12388,4013,41,Webinar Registration,2022-07-03T14:30:00,
12389,5129,69,Email Open,2023-04-27T18:13:00,
12390,3148,179,Email Open,2020-10-09T09:44:00,
12391,164,89,,2023-09-09T09:17:00,
12392,7998,,Content Download,2024-12-26T08:07:00,
12393,462,86,,2023-12-12T12:10:00,
12394,7032,36,Webinar Registration,2020-02-21T02:56:00,
12395,4425,37,Ad Click,2022-11-15T08:53:00,twitter
12396,1234,172,Email Open,2024-02-12T01:46:00,
12397,7230,173,Email Open,2023-06-14T16:01:00,
12398,769,177,Email Open,2021-11-22T14:09:00,
12399,2781,32,Email Bounce,2023-05-26T13:26:00,
12400,4607,181,Email Open,2020-05-15T17:09:00,
12401,6472,55,Email Open,2024-08-06T19:10:00,
12402,5766,114,Email Click,2024-07-20T13:32:00,
12403,7254,117,Webinar Registration,2020-07-11T08:43:00,
12404,3686,77,Email Bounce,2021-06-06T00:22:00,
12405,2829,139,Webinar Registration,2024-12-25T00:36:00,
12406,1344,35,Content Download,2021-11-16T18:13:00,
12407,2184,121,Webinar Attended,2023-12-22T04:37:00,
12408,3671,122,Email Open,2021-09-26T09:15:00,
12409,5546,1,Ad Click,2024-09-15T04:28:00,linkedin
12410,3219,113,Webinar Registration,2023-01-24T18:11:00,
12411,2544,63,Page Visit,2021-10-06T20:26:00,
12412,1964,62,Unsubscribe,2021-06-10T04:30:00,
12413,4678,42,Content Download,2030-03-15T14:30:00,
12414,720,191,Email Bounce,2023-07-17T07:21:00,
12415,7907,2,Form Fill,2020-02-03T12:50:00,twitter
12416,1845,18,Form Fill,2020-07-05T22:28:00,twitter
12417,4350,178,Ad Click,2020-04-17T13:27:00,google
12418,6796,120,Form Fill,2020-04-17T18:06:00,direct
12419,5754,81,Email Open,2021-05-10T13:39:00,
12420,7472,,Email Click,2023-11-30T21:37:00,
12421,6816,53,Content Download,2024-12-21T00:00:00,
12422,7820,180,Email Open,2024-03-27T14:08:00,
12423,6346,190,Email Open,2020-02-23T02:45:00,
12424,2097,137,Webinar Registration,2023-08-12T02:38:00,
12425,181,116,Content Download,2030-03-15T14:30:00,
12426,2978,132,Email Bounce,2024-02-08T13:23:00,
12427,299,195,Email Open,2030-03-15T14:30:00,
12428,7041,83,Email Click,2023-03-04T05:37:00,
12429,2134,47,Email Open,2023-12-02T08:33:00,
12430,7187,92,Webinar Registration,2022-10-20T14:33:00,
12431,1797,43,Email Click,2021-05-20T00:40:00,
12432,1622,8,Email Bounce,2020-10-08T13:58:00,
12433,319,141,Form Fill,2024-02-04T09:48:00,google
12434,6386,,Email Bounce,2022-05-01T05:10:00,
12435,3163,192,Content Download,2023-05-15T10:29:00,
12436,5527,147,Content Download,2020-10-23T16:04:00,
12437,4956,90,Ad Click,2024-06-26T19:54:00,referral
12438,2490,56,Content Download,2024-09-24T11:23:00,
12439,853,22,Page Visit,2024-11-02T18:00:00,referral
12440,4126,111,Form Fill,2022-02-01T10:06:00,linkedin
12441,6357,132,Content Download,2024-02-09T11:39:00,
12442,2367,164,Webinar Registration,2021-09-25T06:37:00,
12443,7476,74,Email Bounce,2024-05-16T21:39:00,
12444,2396,29,Email Open,2020-06-12T20:28:00,
12445,5371,178,Page Visit,2020-03-23T16:05:00,google
12446,6657,49,Page Visit,2023-12-25T13:13:00,direct
12447,2191,184,Email Click,2020-05-07T14:39:00,
12448,1464,10,Form Fill,2021-08-24T10:30:00,direct
12449,918,70,Email Click,2022-11-24T14:38:00,
12450,4557,149,Ad Click,2021-04-09T10:27:00,google
12451,6891,49,Email Open,2024-02-05T13:45:00,
12452,4804,55,Email Open,2030-03-15T14:30:00,
12453,375,117,,2020-07-14T06:12:00,
12454,1452,133,Form Fill,2021-05-29T06:19:00,direct
12455,313,74,Page Visit,2024-05-25T14:58:00,google
12456,1459,127,Ad Click,2020-02-06T14:17:00,referral
12457,5088,188,Ad Click,2021-11-12T06:47:00,
12458,773,33,,2020-08-23T12:34:00,direct
12459,258,126,Content Download,2021-05-03T22:32:00,
12460,5055,97,Content Download,2020-09-29T06:43:00,
12461,4170,147,Email Click,2020-10-29T04:52:00,
12462,2831,170,Content Download,2023-11-27T06:48:00,
12463,5058,28,Page Visit,2022-10-17T22:32:00,direct
12464,820,47,Page Visit,2023-11-02T04:43:00,referral
12465,1832,52,Webinar Attended,2021-09-29T10:15:00,
12466,4953,174,Form Fill,2021-05-12T14:11:00,linkedin
12467,4087,56,Page Visit,2024-09-27T04:39:00,twitter
12468,3966,67,Content Download,2020-11-06T05:19:00,
12469,2647,140,Email Bounce,2021-02-08T23:54:00,
12470,3670,102,Content Download,2023-03-13T16:57:00,
12471,2408,98,Webinar Attended,2020-03-20T02:39:00,
12472,1281,138,Page Visit,2024-10-25T11:59:00,referral
12473,1414,44,Page Visit,2022-02-22T19:17:00,linkedin
12474,3764,106,Ad Click,2021-05-14T14:21:00,
12475,601,45,Page Visit,2022-08-05T15:00:00,
12476,979,197,Email Click,2024-07-28T07:48:00,
12477,4644,135,Form Fill,2022-03-28T22:46:00,facebook
12478,633,57,Email Open,2020-10-14T06:59:00,
12479,4304,118,Email Open,2024-05-02T08:59:00,
12480,1821,41,Ad Click,2022-07-13T12:29:00,direct
12481,1530,45,Page Visit,2022-08-05T08:03:00,referral
12482,6034,129,Email Open,2020-06-22T19:12:00,
12483,2220,114,Email Bounce,2024-06-30T21:50:00,
12484,6051,42,Webinar Attended,2020-04-20T00:16:00,
12485,5200,22,Email Open,2024-12-26T06:39:00,
12486,7977,195,Email Click,2021-11-20T00:49:00,
12487,3657,57,Email Open,2020-10-13T23:36:00,
12488,7440,38,Content Download,2023-03-23T18:30:00,
12489,7702,157,Page Visit,2021-09-16T05:03:00,twitter
12490,7715,,Webinar Registration,2021-11-09T01:14:00,
12491,1941,83,Email Open,2023-02-11T22:59:00,
12492,2119,134,Ad Click,2023-10-11T05:34:00,linkedin
12493,1156,50,Email Click,2020-04-18T21:52:00,
12494,1471,41,Content Download,2022-08-23T09:50:00,
12495,3971,200,Form Fill,2021-03-30T08:07:00,google
12496,3097,188,Page Visit,2022-01-17T23:17:00,twitter
12497,179,23,Webinar Registration,2024-02-02T13:32:00,
12498,4995,,Email Open,2021-06-28T05:29:00,
12499,6280,134,Email Open,2023-10-06T08:49:00,
12500,789,199,Page Visit,2021-09-08T02:41:00,linkedin
12501,6363,18,Email Open,2020-05-16T04:08:00,
12502,6729,184,Email Open,2020-03-17T03:50:00,
12503,4895,131,Content Download,2020-12-02T01:07:00,
12504,4949,128,Page Visit,2021-06-28T22:56:00,referral
12505,6564,122,Page Visit,2021-09-25T12:19:00,twitter
12506,2017,67,Unsubscribe,2020-10-28T09:30:00,
12507,5769,30,Email Click,2020-03-08T14:49:00,
